Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L2_Budget_Pct,L2_Label,L1_id,True_L1_MAE,Meas_L1_MAE,Meas_L2_MAE
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_1,9.102181971106424e-15,1.1175336449882016e-14,8.881076146602895e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_10,1.1969147895030118e-14,1.4557148889093874e-14,2.3006681593842608e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_11,9.761932003489922e-15,1.048572191377138e-14,2.1850470695844107e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_12,7.103675865131424e-15,6.635007523562005e-15,1.454392162258955e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_13,9.401664631999059e-15,1.5499847189467555e-14,2.0800998395398057e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_14,9.917341832014573e-15,1.7086826822614824e-14,1.965596805572113e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_15,1.874210046419004e-14,0.007842749817641948,0.008530588464069755
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_16,6.653715483676918e-15,9.220241138046299e-15,8.459290524301106e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_17,1.8137454501262105e-14,3.049674847972155e-14,1.1580659900421985e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_18,1.0507826090725796e-14,1.3338970305294089e-14,1.2095129319868822e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_19,5.496690313559297e-14,1.276470055337863e-13,1.0110237698409957e-13
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_2,2.4043674458814243e-14,0.009122387508448139,0.010425585723936318
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_20,1.1127310878267237e-14,1.736250652179765e-14,1.4373918721943824e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_21,0.0048718964124695955,0.002642226533390318,9.61928949193082e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_22,0.001759196418826077,1.4349632593280148e-14,9.05532734963877e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_23,8.69023718726621e-15,5.69786033831145e-14,6.084645259296413e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_24,9.13141784408822e-15,0.006097807546700877,0.005240288603799951
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_25,1.1166324809241957e-14,1.4267086086447843e-14,8.085050486249047e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_26,1.688561327798747e-14,0.0031955404102108286,0.001768779493105762
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_27,1.4581198517123657e-14,2.7820751654797758e-14,7.670876405729604e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_28,9.965500646913484e-15,1.0846172670315417e-14,6.147151948463447e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_29,6.636421736224326e-15,1.0076911868183872e-14,1.791057293264657e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_3,8.08160425154932e-15,1.1239145619883405e-14,1.5804330987336393e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_30,0.008284064220535497,4.5777524875937176e-14,5.329927259182764e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_31,9.377283671785364e-15,1.3585169385761852e-14,2.0990844408457766e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_32,8.459839310563193e-15,9.822314093029964e-15,9.29352435427634e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_33,0.0005807284034461272,4.84120277348597e-15,4.993817505208274e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_34,6.983876440121624e-15,9.751035544490273e-15,3.5090906937576717e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_35,6.751448936951713e-15,6.925411849892371e-14,8.192468812183921e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_36,0.0027421316447981863,0.009181244346418474,4.402039603016733e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_37,0.005577914741099392,2.814582644331384e-14,1.878553293647235e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_38,9.400540531186625e-15,1.6678591791393795e-14,8.381298772921984e-15
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_39,0.009350151206478502,1.1912036337483453e-14,4.1421797964414036e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_4,7.397524722415245e-15,1.1338431433828765e-14,2.918780226016728e-14
Weight,0,30%,14C x 8K,90%,14C x 7K,L1_40,5.949472396219827e-15,1.0687259609033971e-14,1.0665787980703768e-14
