Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L1_id,L0_id,True_L0_MAE,Meas_L0_MAE
Height,0,10%,6C x 6K,L1_15,L0_20,0.06684108207554798,2.0354088784794535e-15
Height,0,10%,6C x 6K,L1_15,L0_21,0.05558113852797735,-1.0
Height,0,10%,6C x 6K,L1_15,L0_22,8.123131796840728e-16,-1.0
Height,0,10%,6C x 6K,L1_15,L0_23,0.3043871728061015,0.15564733484793233
Height,0,10%,6C x 6K,L1_15,L0_24,0.19458326657890135,-1.0
Height,0,10%,6C x 6K,L1_15,L0_3,0.23204564749549247,-1.0
Height,0,10%,6C x 6K,L1_15,L0_4,1.2619535046572613e-15,-1.0
Height,0,10%,6C x 6K,L1_15,L0_5,0.05234732399266668,-1.0
Height,0,10%,6C x 6K,L1_15,L0_6,0.07293307298799512,-1.0
Height,0,10%,6C x 6K,L1_15,L0_7,0.33234799336819226,-1.0
Height,0,10%,6C x 6K,L1_15,L0_8,0.15789681931547941,-1.0
Height,0,10%,6C x 6K,L1_15,L0_9,0.07644168135945685,-1.0
Height,0,10%,6C x 6K,L1_16,L0_0,0.15096917219050862,0.0427602183941528
Height,0,10%,6C x 6K,L1_16,L0_1,0.040274124772913616,-1.0
Height,0,10%,6C x 6K,L1_16,L0_10,0.10296326461993945,-1.0
Height,0,10%,6C x 6K,L1_16,L0_11,0.2516803980208537,-1.0
Height,0,10%,6C x 6K,L1_16,L0_12,0.12730961356182843,-1.0
Height,0,10%,6C x 6K,L1_16,L0_13,0.23478785254971055,-1.0
Height,0,10%,6C x 6K,L1_16,L0_14,0.009479090721746035,-1.0
Height,0,10%,6C x 6K,L1_16,L0_15,0.13858093949707648,0.34645234874269004
Height,0,10%,6C x 6K,L1_16,L0_16,0.05761293296325066,-1.0
Height,0,10%,6C x 6K,L1_16,L0_17,0.4136785927110074,-1.0
Height,0,10%,6C x 6K,L1_16,L0_18,0.26391211375609763,-1.0
Height,0,10%,6C x 6K,L1_16,L0_19,0.07975825810698987,-1.0
Height,0,10%,6C x 6K,L1_16,L0_2,1.333192815404042e-15,2.5326962749261384e-15
Height,0,10%,6C x 6K,L1_16,L0_20,0.21808654865065877,0.4137027706992971
Height,0,10%,6C x 6K,L1_16,L0_21,0.038116471567116,-1.0
Height,0,10%,6C x 6K,L1_16,L0_22,0.01357218154607398,-1.0
Height,0,10%,6C x 6K,L1_16,L0_23,0.26231039844014903,-1.0
Height,0,10%,6C x 6K,L1_16,L0_24,0.08552657685558239,0.08853351900579431
Height,0,10%,6C x 6K,L1_16,L0_3,0.17436291940640467,-1.0
Height,0,10%,6C x 6K,L1_16,L0_4,0.3096465165494115,-1.0
Height,0,10%,6C x 6K,L1_16,L0_5,0.048562724729944676,1.6838382540148207e-15
Height,0,10%,6C x 6K,L1_16,L0_6,0.29223237580938277,-1.0
Height,0,10%,6C x 6K,L1_16,L0_7,0.21122826176842036,-1.0
Height,0,10%,6C x 6K,L1_16,L0_8,0.044804556278071,-1.0
Height,0,10%,6C x 6K,L1_16,L0_9,0.20008052517662517,-1.0
Height,0,10%,6C x 6K,L1_17,L0_0,0.08060035387227087,-1.0
Height,0,10%,6C x 6K,L1_17,L0_1,0.03153752932716463,-1.0
