Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L2_Budget_Pct,L2_Label,L1_id,True_L1_MAE,Meas_L1_MAE,Meas_L2_MAE
Height,0,10%,2C x 15K,10%,2C x 2K,L1_0,0.02836240050307996,0.042572160243975254,0.08460471209748327
Height,0,10%,2C x 15K,10%,2C x 2K,L1_1,0.02511403671614753,0.031968775063889204,0.03374357193795091
Height,0,10%,2C x 15K,10%,2C x 2K,L1_2,0.025396484292818055,0.03801989960908761,0.024125935447320168
Height,0,10%,2C x 15K,10%,1C x 3K,L1_0,0.02836240050307996,0.042572160243975254,0.007198570696178445
Height,0,10%,2C x 15K,10%,1C x 3K,L1_1,0.02511403671614753,0.031968775063889204,0.052254593754676115
Height,0,10%,2C x 15K,10%,1C x 3K,L1_2,0.025396484292818055,0.03801989960908761,0.029444793547873587
Height,0,10%,2C x 15K,20%,2C x 3K,L1_0,0.02836240050307996,0.042572160243975254,0.055103577963560114
Height,0,10%,2C x 15K,20%,2C x 3K,L1_1,0.02511403671614753,0.031968775063889204,0.03521228007298174
Height,0,10%,2C x 15K,20%,2C x 3K,L1_2,0.025396484292818055,0.03801989960908761,0.029381996338368892
Height,0,10%,2C x 15K,20%,1C x 6K,L1_0,0.02836240050307996,0.042572160243975254,0.026095877771137876
Height,0,10%,2C x 15K,20%,1C x 6K,L1_1,0.02511403671614753,0.031968775063889204,0.02946927279170454
Height,0,10%,2C x 15K,20%,1C x 6K,L1_2,0.025396484292818055,0.03801989960908761,0.029589195099839555
Height,0,10%,2C x 15K,30%,2C x 4K,L1_0,0.02836240050307996,0.042572160243975254,0.05066868203782063
Height,0,10%,2C x 15K,30%,2C x 4K,L1_1,0.02511403671614753,0.031968775063889204,0.026701170252678312
Height,0,10%,2C x 15K,30%,2C x 4K,L1_2,0.025396484292818055,0.03801989960908761,0.0300418216962334
Height,0,10%,2C x 15K,30%,1C x 9K,L1_0,0.02836240050307996,0.042572160243975254,0.06294409449412902
Height,0,10%,2C x 15K,30%,1C x 9K,L1_1,0.02511403671614753,0.031968775063889204,0.027500698650765962
Height,0,10%,2C x 15K,30%,1C x 9K,L1_2,0.025396484292818055,0.03801989960908761,0.031436980439144634
Height,0,10%,2C x 15K,40%,2C x 6K,L1_0,0.02836240050307996,0.042572160243975254,0.03547172598295136
Height,0,10%,2C x 15K,40%,2C x 6K,L1_1,0.02511403671614753,0.031968775063889204,0.04103758884827483
Height,0,10%,2C x 15K,40%,2C x 6K,L1_2,0.025396484292818055,0.03801989960908761,0.040990174352682186
Height,0,10%,2C x 15K,40%,1C x 12K,L1_0,0.02836240050307996,0.042572160243975254,0.0497505764056558
Height,0,10%,2C x 15K,40%,1C x 12K,L1_1,0.02511403671614753,0.031968775063889204,0.03806115839244543
Height,0,10%,2C x 15K,40%,1C x 12K,L1_2,0.025396484292818055,0.03801989960908761,0.036603664509508554
Height,0,10%,2C x 15K,50%,2C x 7K,L1_0,0.02836240050307996,0.042572160243975254,0.05298412110609933
Height,0,10%,2C x 15K,50%,2C x 7K,L1_1,0.02511403671614753,0.031968775063889204,0.031585863552934544
Height,0,10%,2C x 15K,50%,2C x 7K,L1_2,0.025396484292818055,0.03801989960908761,0.04041624714813864
Height,0,10%,2C x 15K,50%,1C x 15K,L1_0,0.02836240050307996,0.042572160243975254,0.05188438052347162
Height,0,10%,2C x 15K,50%,1C x 15K,L1_1,0.02511403671614753,0.031968775063889204,0.03495457247778003
Height,0,10%,2C x 15K,50%,1C x 15K,L1_2,0.025396484292818055,0.03801989960908761,0.03716948258428651
Height,0,10%,2C x 15K,60%,2C x 9K,L1_0,0.02836240050307996,0.042572160243975254,0.04519427476971066
Height,0,10%,2C x 15K,60%,2C x 9K,L1_1,0.02511403671614753,0.031968775063889204,0.03623121318573468
Height,0,10%,2C x 15K,60%,2C x 9K,L1_2,0.025396484292818055,0.03801989960908761,0.03672116712346551
