Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L2_Budget_Pct,L2_Label,L1_id,True_L1_MAE,Meas_L1_MAE,Meas_L2_MAE
Height,0,10%,2C x 15K,80%,2C x 12K,L1_2,0.12822330688587932,0.20467347208157255,0.12801008357001045
Height,0,10%,2C x 15K,80%,2C x 15K,L1_0,0.1253954307311796,0.1332818540980666,0.07464803887135883
Height,0,10%,2C x 15K,80%,2C x 15K,L1_1,0.11019242671500831,0.24291056467100552,0.10255533845602596
Height,0,10%,2C x 15K,80%,2C x 15K,L1_2,0.12822330688587932,0.20467347208157255,0.11261346826434755
Height,0,10%,2C x 15K,90%,2C x 13K,L1_0,0.1253954307311796,0.1332818540980666,0.08613235254387508
Height,0,10%,2C x 15K,90%,2C x 13K,L1_1,0.11019242671500831,0.24291056467100552,0.11608569581123833
Height,0,10%,2C x 15K,90%,2C x 13K,L1_2,0.12822330688587932,0.20467347208157255,0.1246097729136592
Height,0,10%,2C x 15K,90%,2C x 15K,L1_0,0.1253954307311796,0.1332818540980666,0.07464803887135883
Height,0,10%,2C x 15K,90%,2C x 15K,L1_1,0.11019242671500831,0.24291056467100552,0.10255533845602596
Height,0,10%,2C x 15K,90%,2C x 15K,L1_2,0.12822330688587932,0.20467347208157255,0.11261346826434755
Height,0,10%,2C x 15K,100%,2C x 15K,L1_0,0.1253954307311796,0.1332818540980666,0.07464803887135883
Height,0,10%,2C x 15K,100%,2C x 15K,L1_1,0.11019242671500831,0.24291056467100552,0.10255533845602596
Height,0,10%,2C x 15K,100%,2C x 15K,L1_2,0.12822330688587932,0.20467347208157255,0.11261346826434755
Height,0,10%,2C x 15K,100%,2C x 15K,L1_0,0.1253954307311796,0.1332818540980666,0.07464803887135883
Height,0,10%,2C x 15K,100%,2C x 15K,L1_1,0.11019242671500831,0.24291056467100552,0.10255533845602598
Height,0,10%,2C x 15K,100%,2C x 15K,L1_2,0.12822330688587932,0.20467347208157255,0.11261346826434755
Height,0,10%,1C x 36K,10%,1C x 3K,L1_0,0.1253954307311796,0.19210855263928536,8.881784197001252e-16
Height,0,10%,1C x 36K,10%,1C x 3K,L1_1,0.11019242671500831,0.03970489208591218,0.019729282824828557
Height,0,10%,1C x 36K,10%,1C x 3K,L1_2,0.12822330688587932,0.06897470736284322,1.2952601953960159e-15
Height,0,10%,1C x 36K,10%,1C x 3K,L1_0,0.1253954307311796,0.19210855263928536,0.06038805945333431
Height,0,10%,1C x 36K,10%,1C x 3K,L1_1,0.11019242671500831,0.03970489208591218,0.04279191871959347
Height,0,10%,1C x 36K,10%,1C x 3K,L1_2,0.12822330688587932,0.06897470736284322,0.0472806518588997
Height,0,10%,1C x 36K,20%,1C x 7K,L1_0,0.1253954307311796,0.19210855263928536,0.0442717303591254
Height,0,10%,1C x 36K,20%,1C x 7K,L1_1,0.11019242671500831,0.03970489208591218,0.009465051196849716
Height,0,10%,1C x 36K,20%,1C x 7K,L1_2,0.12822330688587932,0.06897470736284322,0.13711401845169563
Height,0,10%,1C x 36K,20%,1C x 7K,L1_0,0.1253954307311796,0.19210855263928536,0.04888163264190238
Height,0,10%,1C x 36K,20%,1C x 7K,L1_1,0.11019242671500831,0.03970489208591218,0.05895253938762151
Height,0,10%,1C x 36K,20%,1C x 7K,L1_2,0.12822330688587932,0.06897470736284322,0.09620228056083015
Height,0,10%,1C x 36K,30%,1C x 10K,L1_0,0.1253954307311796,0.19210855263928536,0.06017910778346913
Height,0,10%,1C x 36K,30%,1C x 10K,L1_1,0.11019242671500831,0.03970489208591218,0.047013017443626924
Height,0,10%,1C x 36K,30%,1C x 10K,L1_2,0.12822330688587932,0.06897470736284322,0.041716511790577344
Height,0,10%,1C x 36K,30%,1C x 10K,L1_0,0.1253954307311796,0.19210855263928536,0.05375576227358754
Height,0,10%,1C x 36K,30%,1C x 10K,L1_1,0.11019242671500831,0.03970489208591218,0.017583809567188913
Height,0,10%,1C x 36K,30%,1C x 10K,L1_2,0.12822330688587932,0.06897470736284322,0.08341199293943259
Height,0,10%,1C x 36K,40%,1C x 14K,L1_0,0.1253954307311796,0.19210855263928536,0.04759253977783927
Height,0,10%,1C x 36K,40%,1C x 14K,L1_1,0.11019242671500831,0.03970489208591218,0.038313252343871985
Height,0,10%,1C x 36K,40%,1C x 14K,L1_2,0.12822330688587932,0.06897470736284322,0.0739014721744743
Height,0,10%,1C x 36K,40%,1C x 14K,L1_0,0.1253954307311796,0.19210855263928536,0.04759253977783927
Height,0,10%,1C x 36K,40%,1C x 14K,L1_1,0.11019242671500831,0.03970489208591218,0.04254095580633467
Height,0,10%,1C x 36K,40%,1C x 14K,L1_2,0.12822330688587932,0.06897470736284322,0.07390147217447443
Height,0,10%,1C x 36K,50%,1C x 18K,L1_0,0.1253954307311796,0.19210855263928536,0.044419703792650055
Height,0,10%,1C x 36K,50%,1C x 18K,L1_1,0.11019242671500831,0.03970489208591218,0.03970489208591247
Height,0,10%,1C x 36K,50%,1C x 18K,L1_2,0.12822330688587932,0.06897470736284322,0.06897470736284286
Height,0,10%,1C x 36K,50%,1C x 18K,L1_0,0.1253954307311796,0.19210855263928536,0.044419703792650055
Height,0,10%,1C x 36K,50%,1C x 18K,L1_1,0.11019242671500831,0.03970489208591218,0.03970489208591246
Height,0,10%,1C x 36K,50%,1C x 18K,L1_2,0.12822330688587932,0.06897470736284322,0.06897470736284286
Height,0,10%,1C x 36K,60%,1C x 21K,L1_0,0.1253954307311796,0.19210855263928536,0.044419703792650055
