Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L2_Budget_Pct,L2_Label,L1_id,True_L1_MAE,Meas_L1_MAE,Meas_L2_MAE
Weight,0,70%,8C x 32K,100%,8C x 32K,L1_2,8.267497797476153e-15,9.246365247535712e-15,8.890226517917673e-15
Weight,0,70%,8C x 32K,100%,8C x 32K,L1_0,0.00632582095912781,0.010600435216711297,0.01060043521670947
Weight,0,70%,8C x 32K,100%,8C x 32K,L1_1,7.714560471920132e-15,7.633824128383538e-15,7.241660974581048e-15
Weight,0,70%,8C x 32K,100%,8C x 32K,L1_2,8.267497797476153e-15,9.246365247535712e-15,8.890226517917673e-15
Weight,0,70%,6C x 46K,10%,2C x 12K,L1_0,0.00632582095912781,0.006864182578155622,0.01116731176668693
Weight,0,70%,6C x 46K,10%,2C x 12K,L1_1,7.714560471920132e-15,1.5900880149614476e-14,2.639323944582846e-14
Weight,0,70%,6C x 46K,10%,2C x 12K,L1_2,8.267497797476153e-15,8.737069709694209e-15,7.892991815694472e-15
Weight,0,70%,6C x 46K,10%,1C x 27K,L1_0,0.00632582095912781,0.006864182578155622,0.0044177372306453576
Weight,0,70%,6C x 46K,10%,1C x 27K,L1_1,7.714560471920132e-15,1.5900880149614476e-14,7.527659051653756e-15
Weight,0,70%,6C x 46K,10%,1C x 27K,L1_2,8.267497797476153e-15,8.737069709694209e-15,1.1731356626872488e-14
Weight,0,70%,6C x 46K,20%,6C x 9K,L1_0,0.00632582095912781,0.006864182578155622,0.0078149804516657
Weight,0,70%,6C x 46K,20%,6C x 9K,L1_1,7.714560471920132e-15,1.5900880149614476e-14,1.600761061769939e-14
Weight,0,70%,6C x 46K,20%,6C x 9K,L1_2,8.267497797476153e-15,8.737069709694209e-15,9.177329678093597e-15
Weight,0,70%,6C x 46K,20%,1C x 46K,L1_0,0.00632582095912781,0.006864182578155622,0.006626188570987875
Weight,0,70%,6C x 46K,20%,1C x 46K,L1_1,7.714560471920132e-15,1.5900880149614476e-14,6.061817714453355e-15
Weight,0,70%,6C x 46K,20%,1C x 46K,L1_2,8.267497797476153e-15,8.737069709694209e-15,7.149836278586009e-15
Weight,0,70%,6C x 46K,30%,6C x 13K,L1_0,0.00632582095912781,0.006864182578155622,0.0020908506985194766
Weight,0,70%,6C x 46K,30%,6C x 13K,L1_1,7.714560471920132e-15,1.5900880149614476e-14,2.1749607101084185e-14
Weight,0,70%,6C x 46K,30%,6C x 13K,L1_2,8.267497797476153e-15,8.737069709694209e-15,2.021184145976444e-14
Weight,0,70%,6C x 46K,30%,2C x 46K,L1_0,0.00632582095912781,0.006864182578155622,0.012246943698722996
Weight,0,70%,6C x 46K,30%,2C x 46K,L1_1,7.714560471920132e-15,1.5900880149614476e-14,2.5425957635623795e-14
Weight,0,70%,6C x 46K,30%,2C x 46K,L1_2,8.267497797476153e-15,8.737069709694209e-15,1.1136462122844175e-14
Weight,0,70%,6C x 46K,40%,6C x 18K,L1_0,0.00632582095912781,0.006864182578155622,0.006864182578147152
Weight,0,70%,6C x 46K,40%,6C x 18K,L1_1,7.714560471920132e-15,1.5900880149614476e-14,2.662166397820403e-14
Weight,0,70%,6C x 46K,40%,6C x 18K,L1_2,8.267497797476153e-15,8.737069709694209e-15,1.8826992434186864e-14
Weight,0,70%,6C x 46K,40%,2C x 46K,L1_0,0.00632582095912781,0.006864182578155622,0.010753870527386997
Weight,0,70%,6C x 46K,40%,2C x 46K,L1_1,7.714560471920132e-15,1.5900880149614476e-14,1.8934101971475788e-14
Weight,0,70%,6C x 46K,40%,2C x 46K,L1_2,8.267497797476153e-15,8.737069709694209e-15,3.7084455876505255e-14
Weight,0,70%,6C x 46K,50%,6C x 23K,L1_0,0.00632582095912781,0.006864182578155622,0.006864182578147152
Weight,0,70%,6C x 46K,50%,6C x 23K,L1_1,7.714560471920132e-15,1.5900880149614476e-14,2.662166397820403e-14
Weight,0,70%,6C x 46K,50%,6C x 23K,L1_2,8.267497797476153e-15,8.737069709694209e-15,1.8826992434186864e-14
Weight,0,70%,6C x 46K,50%,3C x 46K,L1_0,0.00632582095912781,0.006864182578155622,0.008890876536101577
Weight,0,70%,6C x 46K,50%,3C x 46K,L1_1,7.714560471920132e-15,1.5900880149614476e-14,3.3783469848774275e-14
Weight,0,70%,6C x 46K,50%,3C x 46K,L1_2,8.267497797476153e-15,8.737069709694209e-15,2.8236826457275456e-14
Weight,0,70%,6C x 46K,60%,6C x 27K,L1_0,0.00632582095912781,0.006864182578155622,0.006864182578147152
Weight,0,70%,6C x 46K,60%,6C x 27K,L1_1,7.714560471920132e-15,1.5900880149614476e-14,2.662166397820403e-14
Weight,0,70%,6C x 46K,60%,6C x 27K,L1_2,8.267497797476153e-15,8.737069709694209e-15,1.8826992434186864e-14
Weight,0,70%,6C x 46K,60%,4C x 46K,L1_0,0.00632582095912781,0.006864182578155622,0.007729716167394788
Weight,0,70%,6C x 46K,60%,4C x 46K,L1_1,7.714560471920132e-15,1.5900880149614476e-14,1.6110348009338675e-14
Weight,0,70%,6C x 46K,60%,4C x 46K,L1_2,8.267497797476153e-15,8.737069709694209e-15,2.399296039623522e-14
Weight,0,70%,6C x 46K,70%,6C x 32K,L1_0,0.00632582095912781,0.006864182578155622,0.006864182578147152
Weight,0,70%,6C x 46K,70%,6C x 32K,L1_1,7.714560471920132e-15,1.5900880149614476e-14,2.662166397820403e-14
