Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L2_Budget_Pct,L2_Label,L1_id,True_L1_MAE,Meas_L1_MAE,Meas_L2_MAE
Height,0,10%,1C x 36K,60%,1C x 21K,L1_0,0.07701713861745954,0.12666405637088948,1.8910798852781835e-15
Height,0,10%,1C x 36K,60%,1C x 21K,L1_1,0.1243342976972961,0.39123941720754873,2.7829590483937257e-15
Height,0,10%,1C x 36K,60%,1C x 21K,L1_2,0.07336395876283343,2.5165055224836883e-15,2.042810365310288e-15
Height,0,10%,1C x 36K,70%,1C x 25K,L1_0,0.07701713861745954,0.12666405637088948,1.8910798852781835e-15
Height,0,10%,1C x 36K,70%,1C x 25K,L1_1,0.1243342976972961,0.39123941720754873,2.7829590483937257e-15
Height,0,10%,1C x 36K,70%,1C x 25K,L1_2,0.07336395876283343,2.5165055224836883e-15,2.042810365310288e-15
Height,0,10%,1C x 36K,70%,1C x 25K,L1_0,0.07701713861745954,0.12666405637088948,1.8910798852781835e-15
Height,0,10%,1C x 36K,70%,1C x 25K,L1_1,0.1243342976972961,0.39123941720754873,2.7829590483937257e-15
Height,0,10%,1C x 36K,70%,1C x 25K,L1_2,0.07336395876283343,2.5165055224836883e-15,2.042810365310288e-15
Height,0,10%,1C x 36K,80%,1C x 28K,L1_0,0.07701713861745954,0.12666405637088948,1.8910798852781835e-15
Height,0,10%,1C x 36K,80%,1C x 28K,L1_1,0.1243342976972961,0.39123941720754873,2.7829590483937257e-15
Height,0,10%,1C x 36K,80%,1C x 28K,L1_2,0.07336395876283343,2.5165055224836883e-15,2.042810365310288e-15
Height,0,10%,1C x 36K,80%,1C x 28K,L1_0,0.07701713861745954,0.12666405637088948,1.8910798852781835e-15
Height,0,10%,1C x 36K,80%,1C x 28K,L1_1,0.1243342976972961,0.39123941720754873,2.7829590483937257e-15
Height,0,10%,1C x 36K,80%,1C x 28K,L1_2,0.07336395876283343,2.5165055224836883e-15,2.042810365310288e-15
Height,0,10%,1C x 36K,90%,1C x 32K,L1_0,0.07701713861745954,0.12666405637088948,1.8910798852781835e-15
Height,0,10%,1C x 36K,90%,1C x 32K,L1_1,0.1243342976972961,0.39123941720754873,2.7829590483937257e-15
Height,0,10%,1C x 36K,90%,1C x 32K,L1_2,0.07336395876283343,2.5165055224836883e-15,2.042810365310288e-15
Height,0,10%,1C x 36K,90%,1C x 32K,L1_0,0.07701713861745954,0.12666405637088948,1.8910798852781835e-15
Height,0,10%,1C x 36K,90%,1C x 32K,L1_1,0.1243342976972961,0.39123941720754873,2.7829590483937257e-15
Height,0,10%,1C x 36K,90%,1C x 32K,L1_2,0.07336395876283343,2.5165055224836883e-15,2.042810365310288e-15
Height,0,10%,1C x 36K,100%,1C x 36K,L1_0,0.07701713861745954,0.12666405637088948,1.8910798852781835e-15
Height,0,10%,1C x 36K,100%,1C x 36K,L1_1,0.1243342976972961,0.39123941720754873,2.7829590483937257e-15
