Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L2_Budget_Pct,L2_Label,L1_id,True_L1_MAE,Meas_L1_MAE,Meas_L2_MAE
Height,0,10%,2C x 15K,10%,2C x 2K,L1_0,0.02836240050307996,0.04059791306371274,0.06510819033562465
Height,0,10%,2C x 15K,10%,2C x 2K,L1_1,0.02511403671614753,0.030620470023165543,0.037319166866501136
Height,0,10%,2C x 15K,10%,2C x 2K,L1_2,0.025396484292818055,0.03186961019417982,0.041609018695644734
Height,0,10%,2C x 15K,10%,1C x 3K,L1_0,0.02836240050307996,0.04059791306371274,0.05022595062571574
Height,0,10%,2C x 15K,10%,1C x 3K,L1_1,0.02511403671614753,0.030620470023165543,0.05132401482699017
Height,0,10%,2C x 15K,10%,1C x 3K,L1_2,0.025396484292818055,0.03186961019417982,0.0513099078428263
Height,0,10%,2C x 15K,20%,2C x 3K,L1_0,0.02836240050307996,0.04059791306371274,0.0456085604470148
Height,0,10%,2C x 15K,20%,2C x 3K,L1_1,0.02511403671614753,0.030620470023165543,0.025608909142313212
Height,0,10%,2C x 15K,20%,2C x 3K,L1_2,0.025396484292818055,0.03186961019417982,0.026354130291015316
Height,0,10%,2C x 15K,20%,1C x 6K,L1_0,0.02836240050307996,0.04059791306371274,0.04630577816435616
Height,0,10%,2C x 15K,20%,1C x 6K,L1_1,0.02511403671614753,0.030620470023165543,0.03789724566827143
Height,0,10%,2C x 15K,20%,1C x 6K,L1_2,0.025396484292818055,0.03186961019417982,0.03160224218652589
Height,0,10%,2C x 15K,30%,2C x 4K,L1_0,0.02836240050307996,0.04059791306371274,0.0480349345134037
Height,0,10%,2C x 15K,30%,2C x 4K,L1_1,0.02511403671614753,0.030620470023165543,0.03140428001095967
Height,0,10%,2C x 15K,30%,2C x 4K,L1_2,0.025396484292818055,0.03186961019417982,0.04000685976486883
Height,0,10%,2C x 15K,30%,1C x 9K,L1_0,0.02836240050307996,0.04059791306371274,0.05040971421758502
Height,0,10%,2C x 15K,30%,1C x 9K,L1_1,0.02511403671614753,0.030620470023165543,0.04178761527575211
Height,0,10%,2C x 15K,30%,1C x 9K,L1_2,0.025396484292818055,0.03186961019417982,0.027432015405028883
Height,0,10%,2C x 15K,40%,2C x 6K,L1_0,0.02836240050307996,0.04059791306371274,0.04428234970219135
Height,0,10%,2C x 15K,40%,2C x 6K,L1_1,0.02511403671614753,0.030620470023165543,0.03620374931926324
Height,0,10%,2C x 15K,40%,2C x 6K,L1_2,0.025396484292818055,0.03186961019417982,0.039269383316932756
Height,0,10%,2C x 15K,40%,1C x 12K,L1_0,0.02836240050307996,0.04059791306371274,0.03605640712135878
Height,0,10%,2C x 15K,40%,1C x 12K,L1_1,0.02511403671614753,0.030620470023165543,0.031493813774523205
Height,0,10%,2C x 15K,40%,1C x 12K,L1_2,0.025396484292818055,0.03186961019417982,0.031750687446390785
Height,0,10%,2C x 15K,50%,2C x 7K,L1_0,0.02836240050307996,0.04059791306371274,0.04417129167701011
Height,0,10%,2C x 15K,50%,2C x 7K,L1_1,0.02511403671614753,0.030620470023165543,0.03635965634907147
Height,0,10%,2C x 15K,50%,2C x 7K,L1_2,0.025396484292818055,0.03186961019417982,0.038663400821346845
Height,0,10%,2C x 15K,50%,1C x 15K,L1_0,0.02836240050307996,0.04059791306371274,0.04466521841334057
Height,0,10%,2C x 15K,50%,1C x 15K,L1_1,0.02511403671614753,0.030620470023165543,0.03495457247778003
Height,0,10%,2C x 15K,50%,1C x 15K,L1_2,0.025396484292818055,0.03186961019417982,0.03261892830451724
