Universe,Indicator,Sim_ID,L1_Budget_Pct,L1_C,L1_K,L1_Label,L2_Budget_Pct,L2_C,L2_K,L2_Label,V1_MAE_Acc,V1_MAE_Std,V1_RMSE_Acc,V1_P90_Acc,V2_MAE_Acc,V2_MAE_Std,V2_RMSE_Acc,V2_P90_Acc,V3_MAE_Acc,V3_MAE_Std,V3_RMSE_Acc,V3_P90_Acc,Scenario,Rho_Model,Target_Percentile
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,50%,15,5,15C x 5K,75.0,0.0,0.0,0.0,82.5,0.0,0.0,0.0,75.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,80%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,50%,19,4,19C x 4K,75.0,0.0,0.0,0.0,82.5,0.0,0.0,0.0,75.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,80%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,50%,25,3,25C x 3K,87.5,0.0,0.0,0.0,82.5,0.0,0.0,0.0,87.5,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,80%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,60%,15,6,15C x 6K,75.0,0.0,0.0,0.0,82.5,0.0,0.0,0.0,75.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,80%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,60%,18,5,18C x 5K,75.0,0.0,0.0,0.0,82.5,0.0,0.0,0.0,75.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,80%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,70%,21,5,21C x 5K,87.5,0.0,0.0,0.0,82.5,0.0,0.0,0.0,87.5,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,80%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,80%,20,6,20C x 6K,75.0,0.0,0.0,0.0,82.5,0.0,0.0,0.0,75.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,80%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,80%,24,5,24C x 5K,75.0,0.0,0.0,0.0,82.5,0.0,0.0,0.0,75.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,80%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,100%,25,6,25C x 6K,75.0,0.0,0.0,0.0,82.5,0.0,0.0,0.0,75.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,80%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,10%,14,1,14C x 1K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,10%,15,1,15C x 1K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,10%,16,1,16C x 1K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,10%,3,5,3C x 5K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,10%,4,4,4C x 4K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,10%,5,3,5C x 3K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,10%,7,2,7C x 2K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,10%,8,2,8C x 2K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,20%,10,3,10C x 3K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,20%,15,2,15C x 2K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,20%,5,6,5C x 6K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,20%,6,5,6C x 5K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,30%,11,4,11C x 4K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,30%,15,3,15C x 3K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,30%,22,2,22C x 2K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,30%,23,2,23C x 2K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,30%,9,5,9C x 5K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,40%,10,6,10C x 6K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,40%,12,5,12C x 5K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,40%,15,4,15C x 4K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,40%,20,3,20C x 3K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,50%,15,5,15C x 5K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,50%,19,4,19C x 4K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,50%,25,3,25C x 3K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,60%,15,6,15C x 6K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,60%,18,5,18C x 5K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,70%,21,5,21C x 5K,100.0,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,80%,20,6,20C x 6K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,80%,24,5,24C x 5K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,40%,25,6,25C x 6K,100%,25,6,25C x 6K,88.88888888888889,0.0,0.0,0.0,90.45454545454545,0.0,0.0,0.0,88.88888888888889,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,90%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,10%,10,2,10C x 2K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,10%,19,1,19C x 1K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,10%,20,1,20C x 1K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,10%,21,1,21C x 1K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,10%,3,7,3C x 7K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,10%,4,5,4C x 5K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,10%,5,4,5C x 4K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,10%,7,3,7C x 3K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,20%,10,4,10C x 4K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,20%,13,3,13C x 3K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,20%,20,2,20C x 2K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,20%,5,8,5C x 8K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,20%,8,5,8C x 5K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,30%,10,6,10C x 6K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,30%,12,5,12C x 5K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,30%,15,4,15C x 4K,100.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,30%,20,3,20C x 3K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,40%,10,8,10C x 8K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,40%,16,5,16C x 5K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,40%,20,4,20C x 4K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,50%,20,5,20C x 5K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,50%,25,4,25C x 4K,100.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,60%,15,8,15C x 8K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,60%,17,7,17C x 7K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,60%,20,6,20C x 6K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,60%,24,5,24C x 5K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,70%,20,7,20C x 7K,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,70%,23,6,23C x 6K,100.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,80%,20,8,20C x 8K,100.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,80%,23,7,23C x 7K,100.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,100%,25,8,25C x 8K,100.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,10%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,10%,10,2,10C x 2K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,10%,19,1,19C x 1K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,10%,20,1,20C x 1K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,10%,21,1,21C x 1K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,10%,3,7,3C x 7K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,10%,4,5,4C x 5K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,10%,5,4,5C x 4K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,10%,7,3,7C x 3K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,20%,10,4,10C x 4K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,20%,13,3,13C x 3K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,20%,20,2,20C x 2K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,20%,5,8,5C x 8K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,20%,8,5,8C x 5K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,30%,10,6,10C x 6K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,30%,12,5,12C x 5K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,30%,15,4,15C x 4K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,30%,20,3,20C x 3K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,40%,10,8,10C x 8K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,40%,16,5,16C x 5K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,40%,20,4,20C x 4K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,50%,20,5,20C x 5K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,50%,25,4,25C x 4K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,60%,15,8,15C x 8K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
bb71459d-a703-4578-a51a-2ea935467803 (rho=0.0),Height,5,50%,25,8,25C x 8K,60%,17,7,17C x 7K,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,bb71459d-a703-4578-a51a-2ea935467803,0.0,100%
