Indicator,L1_Budget_Pct,L1_C,L1_K,L1_Label,L2_Budget_Pct,L2_C,L2_K,L2_Label,V1_MAE_Acc,V2_MAE_Acc,V3_MAE_Acc,Scenario
Height,60%,5,45,5C x 45K,10%,1,15,1C x 15K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,10%,1,19,1C x 19K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,10%,1,22,1C x 22K,0.0,8.571428571428571,0.0,Custom_Simulation
Height,60%,5,45,5C x 45K,20%,5,9,5C x 9K,0.0,8.571428571428571,0.0,Custom_Simulation
Height,60%,5,45,5C x 45K,20%,3,16,3C x 16K,0.0,8.571428571428571,0.0,Custom_Simulation
Height,60%,5,45,5C x 45K,20%,2,22,2C x 22K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,20%,1,32,1C x 32K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,20%,1,38,1C x 38K,0.0,8.571428571428571,0.0,Custom_Simulation
Height,60%,5,45,5C x 45K,20%,1,45,1C x 45K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,30%,5,13,5C x 13K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,30%,4,19,4C x 19K,0.0,8.571428571428571,0.0,Custom_Simulation
Height,60%,5,45,5C x 45K,30%,3,25,3C x 25K,0.0,8.571428571428571,0.0,Custom_Simulation
Height,60%,5,45,5C x 45K,30%,2,33,2C x 33K,0.0,8.571428571428571,0.0,Custom_Simulation
Height,60%,5,45,5C x 45K,30%,2,39,2C x 39K,0.0,8.571428571428571,0.0,Custom_Simulation
Height,60%,5,45,5C x 45K,30%,1,45,1C x 45K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,40%,5,18,5C x 18K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,40%,4,23,4C x 23K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,40%,3,28,3C x 28K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,40%,3,35,3C x 35K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,40%,2,40,2C x 40K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,40%,2,45,2C x 45K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,50%,5,22,5C x 22K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,50%,4,26,4C x 26K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,50%,4,30,4C x 30K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,50%,3,37,3C x 37K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,50%,3,41,3C x 41K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,50%,2,45,2C x 45K,0.0,8.571428571428571,0.0,Custom_Simulation
Height,60%,5,45,5C x 45K,60%,5,27,5C x 27K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,60%,4,30,4C x 30K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,60%,4,34,4C x 34K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,60%,4,38,4C x 38K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,60%,3,42,3C x 42K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,60%,3,45,3C x 45K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,70%,5,31,5C x 31K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,70%,5,34,5C x 34K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,70%,4,36,4C x 36K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,70%,4,40,4C x 40K,0.0,8.571428571428571,0.0,Custom_Simulation
Height,60%,5,45,5C x 45K,70%,4,42,4C x 42K,0.0,8.571428571428571,0.0,Custom_Simulation
Height,60%,5,45,5C x 45K,70%,3,45,3C x 45K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,80%,5,36,5C x 36K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,80%,5,38,5C x 38K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,80%,4,40,4C x 40K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,80%,4,41,4C x 41K,0.0,8.571428571428571,0.0,Custom_Simulation
Height,60%,5,45,5C x 45K,80%,4,43,4C x 43K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,80%,4,45,4C x 45K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,90%,5,40,5C x 40K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,90%,5,41,5C x 41K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,90%,5,42,5C x 42K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,90%,5,43,5C x 43K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,90%,5,44,5C x 44K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,90%,4,45,4C x 45K,0.0,8.571428571428571,0.0,Custom_Simulation
Height,60%,5,45,5C x 45K,100%,5,45,5C x 45K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,100%,5,45,5C x 45K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,100%,5,45,5C x 45K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,100%,5,45,5C x 45K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,100%,5,45,5C x 45K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,5,45,5C x 45K,100%,5,45,5C x 45K,0.0,8.571428571428571,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,10%,4,5,4C x 5K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,50,4C x 50K,10%,2,8,2C x 8K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,50,4C x 50K,10%,2,10,2C x 10K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,10%,1,15,1C x 15K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,10%,1,17,1C x 17K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,10%,1,20,1C x 20K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,20%,4,10,4C x 10K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,20%,3,15,3C x 15K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,20%,2,21,2C x 21K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,50,4C x 50K,20%,1,29,1C x 29K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,20%,1,35,1C x 35K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,20%,1,40,1C x 40K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,30%,4,15,4C x 15K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,30%,3,21,3C x 21K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,30%,2,28,2C x 28K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,30%,2,37,2C x 37K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,30%,1,44,1C x 44K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,30%,1,50,1C x 50K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,40%,4,20,4C x 20K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,40%,3,25,3C x 25K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,40%,3,31,3C x 31K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,40%,2,39,2C x 39K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,40%,2,45,2C x 45K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,40%,2,50,2C x 50K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,50%,4,25,4C x 25K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,50%,3,30,3C x 30K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,50%,3,34,3C x 34K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,50%,2,41,2C x 41K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,50%,2,45,2C x 45K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,50%,2,50,2C x 50K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,60%,4,30,4C x 30K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,60%,4,34,4C x 34K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,60%,3,37,3C x 37K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,60%,3,43,3C x 43K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,60%,3,46,3C x 46K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,60%,2,50,2C x 50K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,70%,4,35,4C x 35K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,70%,4,38,4C x 38K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,70%,4,40,4C x 40K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,70%,3,45,3C x 45K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,70%,3,47,3C x 47K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,70%,3,50,3C x 50K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,80%,4,40,4C x 40K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,80%,4,42,4C x 42K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,80%,4,44,4C x 44K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,80%,3,46,3C x 46K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,80%,3,48,3C x 48K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,80%,3,50,3C x 50K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,90%,4,45,4C x 45K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,90%,4,46,4C x 46K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,90%,4,47,4C x 47K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,90%,4,48,4C x 48K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,90%,4,49,4C x 49K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,90%,4,50,4C x 50K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,100%,4,50,4C x 50K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,100%,4,50,4C x 50K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,100%,4,50,4C x 50K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,100%,4,50,4C x 50K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,100%,4,50,4C x 50K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,50,4C x 50K,100%,4,50,4C x 50K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,56,4C x 56K,10%,4,5,4C x 5K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,10%,3,8,3C x 8K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,10%,2,11,2C x 11K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,10%,1,16,1C x 16K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,10%,1,19,1C x 19K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,10%,1,22,1C x 22K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,20%,4,11,4C x 11K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,20%,3,17,3C x 17K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,20%,2,23,2C x 23K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,20%,1,32,1C x 32K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,20%,1,38,1C x 38K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,20%,1,44,1C x 44K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,56,4C x 56K,30%,4,16,4C x 16K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,30%,3,23,3C x 23K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,30%,2,31,2C x 31K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,30%,2,41,2C x 41K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,30%,1,49,1C x 49K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,30%,1,56,1C x 56K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,40%,4,22,4C x 22K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,40%,3,28,3C x 28K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,40%,3,34,3C x 34K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,40%,2,44,2C x 44K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,40%,2,50,2C x 50K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,40%,2,56,2C x 56K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,50%,4,28,4C x 28K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,50%,3,33,3C x 33K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,50%,3,38,3C x 38K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,50%,2,46,2C x 46K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,50%,2,51,2C x 51K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,50%,2,56,2C x 56K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,60%,4,33,4C x 33K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,60%,4,37,4C x 37K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,60%,3,41,3C x 41K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,60%,3,48,3C x 48K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,60%,3,52,3C x 52K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,60%,2,56,2C x 56K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,56,4C x 56K,70%,4,39,4C x 39K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,70%,4,42,4C x 42K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,70%,3,45,3C x 45K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,70%,3,50,3C x 50K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,70%,3,53,3C x 53K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,70%,3,56,3C x 56K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,80%,4,44,4C x 44K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,80%,4,46,4C x 46K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,80%,4,48,4C x 48K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,80%,3,52,3C x 52K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,80%,3,54,3C x 54K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,80%,3,56,3C x 56K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,90%,4,50,4C x 50K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,90%,4,51,4C x 51K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,90%,4,52,4C x 52K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,90%,4,54,4C x 54K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,90%,4,55,4C x 55K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,90%,4,56,4C x 56K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,100%,4,56,4C x 56K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,100%,4,56,4C x 56K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,100%,4,56,4C x 56K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,100%,4,56,4C x 56K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,100%,4,56,4C x 56K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,56,4C x 56K,100%,4,56,4C x 56K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,10%,4,6,4C x 6K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,10%,3,9,3C x 9K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,10%,2,13,2C x 13K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,64,4C x 64K,10%,1,18,1C x 18K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,10%,1,22,1C x 22K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,10%,1,25,1C x 25K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,20%,4,12,4C x 12K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,64,4C x 64K,20%,3,19,3C x 19K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,20%,2,26,2C x 26K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,20%,1,37,1C x 37K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,20%,1,44,1C x 44K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,64,4C x 64K,20%,1,51,1C x 51K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,30%,4,19,4C x 19K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,30%,3,27,3C x 27K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,64,4C x 64K,30%,2,35,2C x 35K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,30%,2,48,2C x 48K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,64,4C x 64K,30%,1,56,1C x 56K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,30%,1,64,1C x 64K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,64,4C x 64K,40%,4,25,4C x 25K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,40%,3,32,3C x 32K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,40%,3,39,3C x 39K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,40%,2,50,2C x 50K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,64,4C x 64K,40%,2,57,2C x 57K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,40%,2,64,2C x 64K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,50%,4,32,4C x 32K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,50%,3,38,3C x 38K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,64,4C x 64K,50%,3,44,3C x 44K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,64,4C x 64K,50%,2,52,2C x 52K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,50%,2,58,2C x 58K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,64,4C x 64K,50%,2,64,2C x 64K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,60%,4,38,4C x 38K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,60%,4,43,4C x 43K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,60%,3,47,3C x 47K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,60%,3,55,3C x 55K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,60%,3,59,3C x 59K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,60%,2,64,2C x 64K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,70%,4,44,4C x 44K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,70%,4,48,4C x 48K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,70%,4,51,4C x 51K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,70%,3,57,3C x 57K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,64,4C x 64K,70%,3,60,3C x 60K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,70%,3,64,3C x 64K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,80%,4,51,4C x 51K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,80%,4,53,4C x 53K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,80%,4,56,4C x 56K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,80%,3,59,3C x 59K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,64,4C x 64K,80%,3,62,3C x 62K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,64,4C x 64K,80%,3,64,3C x 64K,0.0,14.285714285714285,100.0,Custom_Simulation
Height,60%,4,64,4C x 64K,90%,4,57,4C x 57K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,90%,4,58,4C x 58K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,90%,4,60,4C x 60K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,90%,4,61,4C x 61K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,90%,4,63,4C x 63K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,90%,4,64,4C x 64K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,100%,4,64,4C x 64K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,100%,4,64,4C x 64K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,100%,4,64,4C x 64K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,100%,4,64,4C x 64K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,100%,4,64,4C x 64K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,4,64,4C x 64K,100%,4,64,4C x 64K,0.0,14.285714285714285,0.0,Custom_Simulation
Height,60%,3,70,3C x 70K,10%,3,7,3C x 7K,0.0,19.999999999999996,100.0,Custom_Simulation
Height,60%,3,70,3C x 70K,10%,2,10,2C x 10K,0.0,19.999999999999996,0.0,Custom_Simulation
Height,60%,3,70,3C x 70K,10%,2,12,2C x 12K,0.0,19.999999999999996,0.0,Custom_Simulation
Height,60%,3,70,3C x 70K,10%,1,16,1C x 16K,0.0,19.999999999999996,100.0,Custom_Simulation
Height,60%,3,70,3C x 70K,10%,1,18,1C x 18K,0.0,19.999999999999996,0.0,Custom_Simulation
Height,60%,3,70,3C x 70K,10%,1,21,1C x 21K,0.0,19.999999999999996,0.0,Custom_Simulation
Height,60%,3,70,3C x 70K,20%,3,14,3C x 14K,0.0,19.999999999999996,100.0,Custom_Simulation
Height,60%,3,70,3C x 70K,20%,2,19,2C x 19K,0.0,19.999999999999996,0.0,Custom_Simulation
Height,60%,3,70,3C x 70K,20%,2,24,2C x 24K,0.0,19.999999999999996,0.0,Custom_Simulation
Height,60%,3,70,3C x 70K,20%,1,32,1C x 32K,0.0,19.999999999999996,0.0,Custom_Simulation
Height,60%,3,70,3C x 70K,20%,1,37,1C x 37K,0.0,19.999999999999996,0.0,Custom_Simulation
