Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L2_Budget_Pct,L2_Label,Target_Percentile,V1_MAE_Acc,V3_MAE_Acc
Height,0,1.0,25C_x_15K,0.6,25C_x_9K,70%,100.0,100.0
Height,0,1.0,25C_x_15K,0.6,25C_x_9K,80%,100.0,100.0
Height,0,1.0,25C_x_15K,0.6,25C_x_9K,90%,100.0,100.0
Height,0,1.0,25C_x_15K,0.6,25C_x_9K,100%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,20C_x_13K,10%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,20C_x_13K,20%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,20C_x_13K,30%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,20C_x_13K,40%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,20C_x_13K,50%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,20C_x_13K,60%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,20C_x_13K,70%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,20C_x_13K,80%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,20C_x_13K,90%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,20C_x_13K,100%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,22C_x_12K,10%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,22C_x_12K,20%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,22C_x_12K,30%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,22C_x_12K,40%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,22C_x_12K,50%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,22C_x_12K,60%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,22C_x_12K,70%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,22C_x_12K,80%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,22C_x_12K,90%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,22C_x_12K,100%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,24C_x_11K,10%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,24C_x_11K,20%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,24C_x_11K,30%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,24C_x_11K,40%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,24C_x_11K,50%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,24C_x_11K,60%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,24C_x_11K,70%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,24C_x_11K,80%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,24C_x_11K,90%,100.0,100.0
Height,0,1.0,25C_x_15K,0.7,24C_x_11K,100%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,20C_x_15K,10%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,20C_x_15K,20%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,20C_x_15K,30%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,20C_x_15K,40%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,20C_x_15K,50%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,20C_x_15K,60%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,20C_x_15K,70%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,20C_x_15K,80%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,20C_x_15K,90%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,20C_x_15K,100%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,23C_x_13K,10%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,23C_x_13K,20%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,23C_x_13K,30%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,23C_x_13K,40%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,23C_x_13K,50%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,23C_x_13K,60%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,23C_x_13K,70%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,23C_x_13K,80%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,23C_x_13K,90%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,23C_x_13K,100%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,25C_x_12K,10%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,25C_x_12K,20%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,25C_x_12K,30%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,25C_x_12K,40%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,25C_x_12K,50%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,25C_x_12K,60%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,25C_x_12K,70%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,25C_x_12K,80%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,25C_x_12K,90%,100.0,100.0
Height,0,1.0,25C_x_15K,0.8,25C_x_12K,100%,100.0,100.0
Height,0,1.0,25C_x_15K,0.9,24C_x_14K,10%,100.0,100.0
Height,0,1.0,25C_x_15K,0.9,24C_x_14K,20%,100.0,100.0
Height,0,1.0,25C_x_15K,0.9,24C_x_14K,30%,100.0,100.0
Height,0,1.0,25C_x_15K,0.9,24C_x_14K,40%,100.0,100.0
Height,0,1.0,25C_x_15K,0.9,24C_x_14K,50%,100.0,100.0
Height,0,1.0,25C_x_15K,0.9,24C_x_14K,60%,100.0,100.0
Height,0,1.0,25C_x_15K,0.9,24C_x_14K,70%,100.0,100.0
Height,0,1.0,25C_x_15K,0.9,24C_x_14K,80%,100.0,100.0
Height,0,1.0,25C_x_15K,0.9,24C_x_14K,90%,100.0,100.0
Height,0,1.0,25C_x_15K,0.9,24C_x_14K,100%,100.0,100.0
Height,0,1.0,25C_x_15K,1.0,25C_x_15K,10%,100.0,100.0
Height,0,1.0,25C_x_15K,1.0,25C_x_15K,20%,100.0,100.0
Height,0,1.0,25C_x_15K,1.0,25C_x_15K,30%,100.0,100.0
Height,0,1.0,25C_x_15K,1.0,25C_x_15K,40%,100.0,100.0
Height,0,1.0,25C_x_15K,1.0,25C_x_15K,50%,100.0,100.0
Height,0,1.0,25C_x_15K,1.0,25C_x_15K,60%,100.0,100.0
Height,0,1.0,25C_x_15K,1.0,25C_x_15K,70%,100.0,100.0
Height,0,1.0,25C_x_15K,1.0,25C_x_15K,80%,100.0,100.0
Height,0,1.0,25C_x_15K,1.0,25C_x_15K,90%,100.0,100.0
Height,0,1.0,25C_x_15K,1.0,25C_x_15K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.1,2C_x_2K,10%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,2C_x_2K,20%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,2C_x_2K,30%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,2C_x_2K,40%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,2C_x_2K,50%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,2C_x_2K,60%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,2C_x_2K,70%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,2C_x_2K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.1,2C_x_2K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.1,2C_x_2K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.1,3C_x_2K,10%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,3C_x_2K,20%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,3C_x_2K,30%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,3C_x_2K,40%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,3C_x_2K,50%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,3C_x_2K,60%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,3C_x_2K,70%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,3C_x_2K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.1,3C_x_2K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.1,3C_x_2K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.1,4C_x_1K,10%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,4C_x_1K,20%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,4C_x_1K,30%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,4C_x_1K,40%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,4C_x_1K,50%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,4C_x_1K,60%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,4C_x_1K,70%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,4C_x_1K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.1,4C_x_1K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.1,4C_x_1K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.1,5C_x_1K,10%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,5C_x_1K,20%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,5C_x_1K,30%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,5C_x_1K,40%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,5C_x_1K,50%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,5C_x_1K,60%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,5C_x_1K,70%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,5C_x_1K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.1,5C_x_1K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.1,5C_x_1K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.1,6C_x_1K,10%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,6C_x_1K,20%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,6C_x_1K,30%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,6C_x_1K,40%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,6C_x_1K,50%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,6C_x_1K,60%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,6C_x_1K,70%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.1,6C_x_1K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.1,6C_x_1K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.1,6C_x_1K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.2,10C_x_1K,10%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,10C_x_1K,20%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,10C_x_1K,30%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,10C_x_1K,40%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,10C_x_1K,50%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,10C_x_1K,60%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,10C_x_1K,70%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,10C_x_1K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.2,10C_x_1K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.2,10C_x_1K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.2,11C_x_1K,10%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,11C_x_1K,20%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,11C_x_1K,30%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,11C_x_1K,40%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,11C_x_1K,50%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,11C_x_1K,60%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,11C_x_1K,70%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,11C_x_1K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.2,11C_x_1K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.2,11C_x_1K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.2,5C_x_2K,10%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,5C_x_2K,20%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,5C_x_2K,30%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,5C_x_2K,40%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,5C_x_2K,50%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,5C_x_2K,60%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,5C_x_2K,70%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,5C_x_2K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.2,5C_x_2K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.2,5C_x_2K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.2,9C_x_1K,10%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,9C_x_1K,20%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,9C_x_1K,30%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,9C_x_1K,40%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,9C_x_1K,50%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,9C_x_1K,60%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,9C_x_1K,70%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.2,9C_x_1K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.2,9C_x_1K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.2,9C_x_1K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.3,14C_x_1K,10%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,14C_x_1K,20%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,14C_x_1K,30%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,14C_x_1K,40%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,14C_x_1K,50%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,14C_x_1K,60%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,14C_x_1K,70%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,14C_x_1K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.3,14C_x_1K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.3,14C_x_1K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.3,15C_x_1K,10%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,15C_x_1K,20%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,15C_x_1K,30%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,15C_x_1K,40%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,15C_x_1K,50%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,15C_x_1K,60%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,15C_x_1K,70%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,15C_x_1K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.3,15C_x_1K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.3,15C_x_1K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.3,16C_x_1K,10%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.3,16C_x_1K,20%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.3,16C_x_1K,30%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.3,16C_x_1K,40%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.3,16C_x_1K,50%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.3,16C_x_1K,60%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.3,16C_x_1K,70%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.3,16C_x_1K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.3,16C_x_1K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.3,16C_x_1K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.3,7C_x_2K,10%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,7C_x_2K,20%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,7C_x_2K,30%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,7C_x_2K,40%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,7C_x_2K,50%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,7C_x_2K,60%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,7C_x_2K,70%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,7C_x_2K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.3,7C_x_2K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.3,7C_x_2K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.3,8C_x_2K,10%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,8C_x_2K,20%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,8C_x_2K,30%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,8C_x_2K,40%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,8C_x_2K,50%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,8C_x_2K,60%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,8C_x_2K,70%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.3,8C_x_2K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.3,8C_x_2K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.3,8C_x_2K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.4,10C_x_2K,10%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.4,10C_x_2K,20%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.4,10C_x_2K,30%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.4,10C_x_2K,40%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.4,10C_x_2K,50%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.4,10C_x_2K,60%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.4,10C_x_2K,70%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.4,10C_x_2K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.4,10C_x_2K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.4,10C_x_2K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.4,19C_x_1K,10%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.4,19C_x_1K,20%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.4,19C_x_1K,30%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.4,19C_x_1K,40%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.4,19C_x_1K,50%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.4,19C_x_1K,60%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.4,19C_x_1K,70%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.4,19C_x_1K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.4,19C_x_1K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.4,19C_x_1K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.4,20C_x_1K,10%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.4,20C_x_1K,20%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.4,20C_x_1K,30%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.4,20C_x_1K,40%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.4,20C_x_1K,50%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.4,20C_x_1K,60%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.4,20C_x_1K,70%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.4,20C_x_1K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.4,20C_x_1K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.4,20C_x_1K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.4,21C_x_1K,10%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.4,21C_x_1K,20%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.4,21C_x_1K,30%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.4,21C_x_1K,40%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.4,21C_x_1K,50%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.4,21C_x_1K,60%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.4,21C_x_1K,70%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.4,21C_x_1K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.4,21C_x_1K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.4,21C_x_1K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.5,12C_x_2K,10%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.5,12C_x_2K,20%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.5,12C_x_2K,30%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.5,12C_x_2K,40%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.5,12C_x_2K,50%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.5,12C_x_2K,60%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.5,12C_x_2K,70%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.5,12C_x_2K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.5,12C_x_2K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.5,12C_x_2K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.5,13C_x_2K,10%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.5,13C_x_2K,20%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.5,13C_x_2K,30%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.5,13C_x_2K,40%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.5,13C_x_2K,50%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.5,13C_x_2K,60%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.5,13C_x_2K,70%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.5,13C_x_2K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.5,13C_x_2K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.5,13C_x_2K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.5,24C_x_1K,10%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.5,24C_x_1K,20%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.5,24C_x_1K,30%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.5,24C_x_1K,40%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.5,24C_x_1K,50%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.5,24C_x_1K,60%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.5,24C_x_1K,70%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.5,24C_x_1K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.5,24C_x_1K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.5,24C_x_1K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.5,25C_x_1K,10%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.5,25C_x_1K,20%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.5,25C_x_1K,30%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.5,25C_x_1K,40%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.5,25C_x_1K,50%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.5,25C_x_1K,60%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.5,25C_x_1K,70%,100.0,0.0
Weight,0,0.1,25C_x_2K,0.5,25C_x_1K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.5,25C_x_1K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.5,25C_x_1K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.6,15C_x_2K,10%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.6,15C_x_2K,20%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.6,15C_x_2K,30%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.6,15C_x_2K,40%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.6,15C_x_2K,50%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.6,15C_x_2K,60%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.6,15C_x_2K,70%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.6,15C_x_2K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.6,15C_x_2K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.6,15C_x_2K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.7,17C_x_2K,10%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.7,17C_x_2K,20%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.7,17C_x_2K,30%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.7,17C_x_2K,40%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.7,17C_x_2K,50%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.7,17C_x_2K,60%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.7,17C_x_2K,70%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.7,17C_x_2K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.7,17C_x_2K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.7,17C_x_2K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.7,18C_x_2K,10%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.7,18C_x_2K,20%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.7,18C_x_2K,30%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.7,18C_x_2K,40%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.7,18C_x_2K,50%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.7,18C_x_2K,60%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.7,18C_x_2K,70%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.7,18C_x_2K,80%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.7,18C_x_2K,90%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.7,18C_x_2K,100%,100.0,100.0
Weight,0,0.1,25C_x_2K,0.8,20C_x_2K,10%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.8,20C_x_2K,20%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.8,20C_x_2K,30%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.8,20C_x_2K,40%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.8,20C_x_2K,50%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.8,20C_x_2K,60%,0.0,100.0
Weight,0,0.1,25C_x_2K,0.8,20C_x_2K,70%,0.0,100.0
