Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L2_Budget_Pct,L2_Label,Target_Percentile,V1_MAE_Acc,V3_MAE_Acc
Height,0,0.2,19C_x_4K,0.3,8C_x_3K,30%,33.33333333333333,100.0
Height,0,0.2,19C_x_4K,0.4,10C_x_3K,30%,33.33333333333333,100.0
Height,0,0.2,19C_x_4K,0.4,15C_x_2K,30%,33.33333333333333,66.66666666666666
Height,0,0.2,19C_x_4K,0.5,13C_x_3K,30%,33.33333333333333,100.0
Height,0,0.2,19C_x_4K,0.5,19C_x_2K,30%,66.66666666666666,66.66666666666666
Height,0,0.2,19C_x_4K,0.6,15C_x_3K,30%,33.33333333333333,100.0
Height,0,0.2,19C_x_4K,0.7,13C_x_4K,30%,33.33333333333333,100.0
Height,0,0.2,19C_x_4K,0.7,18C_x_3K,30%,66.66666666666666,66.66666666666666
Height,0,0.2,19C_x_4K,0.8,15C_x_4K,30%,33.33333333333333,100.0
Height,0,0.2,19C_x_4K,0.9,17C_x_4K,30%,33.33333333333333,100.0
Height,0,0.2,19C_x_4K,1.0,19C_x_4K,30%,33.33333333333333,100.0
Height,0,0.2,25C_x_3K,0.1,3C_x_3K,30%,33.33333333333333,33.33333333333333
Height,0,0.2,25C_x_3K,0.1,4C_x_2K,30%,33.33333333333333,33.33333333333333
Height,0,0.2,25C_x_3K,0.1,7C_x_1K,30%,66.66666666666666,66.66666666666666
Height,0,0.2,25C_x_3K,0.1,8C_x_1K,30%,33.33333333333333,33.33333333333333
Height,0,0.2,25C_x_3K,0.1,9C_x_1K,30%,66.66666666666666,66.66666666666666
Height,0,0.2,25C_x_3K,0.2,14C_x_1K,30%,66.66666666666666,66.66666666666666
Height,0,0.2,25C_x_3K,0.2,15C_x_1K,30%,66.66666666666666,66.66666666666666
Height,0,0.2,25C_x_3K,0.2,16C_x_1K,30%,66.66666666666666,66.66666666666666
Height,0,0.2,25C_x_3K,0.2,5C_x_3K,30%,66.66666666666666,66.66666666666666
Height,0,0.2,25C_x_3K,0.2,7C_x_2K,30%,66.66666666666666,66.66666666666666
Height,0,0.2,25C_x_3K,0.2,8C_x_2K,30%,33.33333333333333,33.33333333333333
Height,0,0.2,25C_x_3K,0.3,11C_x_2K,30%,100.0,100.0
Height,0,0.2,25C_x_3K,0.3,21C_x_1K,30%,33.33333333333333,33.33333333333333
Height,0,0.2,25C_x_3K,0.3,22C_x_1K,30%,66.66666666666666,66.66666666666666
Height,0,0.2,25C_x_3K,0.3,23C_x_1K,30%,66.66666666666666,66.66666666666666
Height,0,0.2,25C_x_3K,0.3,7C_x_3K,30%,66.66666666666666,66.66666666666666
Height,0,0.2,25C_x_3K,0.4,10C_x_3K,30%,100.0,100.0
Height,0,0.2,25C_x_3K,0.4,15C_x_2K,30%,66.66666666666666,66.66666666666666
Height,0,0.2,25C_x_3K,0.5,13C_x_3K,30%,100.0,100.0
Height,0,0.2,25C_x_3K,0.5,19C_x_2K,30%,100.0,100.0
Height,0,0.2,25C_x_3K,0.6,15C_x_3K,30%,100.0,100.0
Height,0,0.2,25C_x_3K,0.6,22C_x_2K,30%,100.0,100.0
Height,0,0.2,25C_x_3K,0.6,23C_x_2K,30%,66.66666666666666,66.66666666666666
Height,0,0.2,25C_x_3K,0.7,17C_x_3K,30%,100.0,100.0
Height,0,0.2,25C_x_3K,0.8,20C_x_3K,30%,100.0,100.0
Height,0,0.2,25C_x_3K,0.9,23C_x_3K,30%,100.0,100.0
Height,0,0.2,25C_x_3K,1.0,25C_x_3K,30%,100.0,100.0
Height,0,0.2,5C_x_15K,0.1,1C_x_7K,30%,33.33333333333333,0.0
Height,0,0.2,5C_x_15K,0.1,1C_x_8K,30%,33.33333333333333,0.0
Height,0,0.2,5C_x_15K,0.1,1C_x_9K,30%,33.33333333333333,0.0
Height,0,0.2,5C_x_15K,0.1,2C_x_4K,30%,66.66666666666666,66.66666666666666
Height,0,0.2,5C_x_15K,0.1,3C_x_3K,30%,33.33333333333333,0.0
Height,0,0.2,5C_x_15K,0.1,4C_x_2K,30%,66.66666666666666,33.33333333333333
Height,0,0.2,5C_x_15K,0.2,1C_x_14K,30%,0.0,0.0
Height,0,0.2,5C_x_15K,0.2,1C_x_15K,30%,0.0,0.0
Height,0,0.2,5C_x_15K,0.2,2C_x_7K,30%,33.33333333333333,33.33333333333333
Height,0,0.2,5C_x_15K,0.2,2C_x_8K,30%,33.33333333333333,33.33333333333333
Height,0,0.2,5C_x_15K,0.2,3C_x_5K,30%,33.33333333333333,33.33333333333333
Height,0,0.2,5C_x_15K,0.2,4C_x_4K,30%,33.33333333333333,66.66666666666666
Height,0,0.2,5C_x_15K,0.2,5C_x_3K,30%,33.33333333333333,0.0
Height,0,0.2,5C_x_15K,0.3,2C_x_11K,30%,33.33333333333333,33.33333333333333
Height,0,0.2,5C_x_15K,0.3,3C_x_7K,30%,33.33333333333333,33.33333333333333
Height,0,0.2,5C_x_15K,0.4,2C_x_15K,30%,33.33333333333333,33.33333333333333
Height,0,0.2,5C_x_15K,0.4,3C_x_10K,30%,33.33333333333333,33.33333333333333
Height,0,0.2,5C_x_15K,0.4,5C_x_6K,30%,33.33333333333333,33.33333333333333
Height,0,0.2,5C_x_15K,0.5,3C_x_13K,30%,66.66666666666666,33.33333333333333
Height,0,0.2,5C_x_15K,0.6,3C_x_15K,30%,66.66666666666666,33.33333333333333
Height,0,0.2,5C_x_15K,0.6,4C_x_11K,30%,33.33333333333333,33.33333333333333
Height,0,0.2,5C_x_15K,0.6,5C_x_9K,30%,33.33333333333333,66.66666666666666
Height,0,0.2,5C_x_15K,0.7,4C_x_13K,30%,33.33333333333333,33.33333333333333
Height,0,0.2,5C_x_15K,0.8,4C_x_15K,30%,33.33333333333333,66.66666666666666
Height,0,0.2,5C_x_15K,0.8,5C_x_12K,30%,33.33333333333333,66.66666666666666
Height,0,0.2,5C_x_15K,1.0,5C_x_15K,30%,66.66666666666666,100.0
Height,0,0.3,10C_x_11K,0.1,10C_x_1K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,10C_x_11K,0.1,1C_x_10K,30%,66.66666666666666,100.0
Height,0,0.3,10C_x_11K,0.1,1C_x_11K,30%,66.66666666666666,100.0
Height,0,0.3,10C_x_11K,0.1,2C_x_5K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,10C_x_11K,0.1,2C_x_6K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,10C_x_11K,0.1,3C_x_4K,30%,33.33333333333333,66.66666666666666
Height,0,0.3,10C_x_11K,0.1,4C_x_3K,30%,0.0,33.33333333333333
Height,0,0.3,10C_x_11K,0.1,5C_x_2K,30%,33.33333333333333,66.66666666666666
Height,0,0.3,10C_x_11K,0.1,6C_x_2K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,10C_x_11K,0.2,2C_x_11K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,10C_x_11K,0.2,3C_x_7K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,10C_x_11K,0.2,7C_x_3K,30%,0.0,33.33333333333333
Height,0,0.3,10C_x_11K,0.3,3C_x_11K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,10C_x_11K,0.3,4C_x_8K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,10C_x_11K,0.3,8C_x_4K,30%,33.33333333333333,66.66666666666666
Height,0,0.3,10C_x_11K,0.4,4C_x_11K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,10C_x_11K,0.4,5C_x_9K,30%,33.33333333333333,66.66666666666666
Height,0,0.3,10C_x_11K,0.4,9C_x_5K,30%,33.33333333333333,66.66666666666666
Height,0,0.3,10C_x_11K,0.5,5C_x_11K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,10C_x_11K,0.5,6C_x_9K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,10C_x_11K,0.5,7C_x_8K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,10C_x_11K,0.5,8C_x_7K,30%,33.33333333333333,66.66666666666666
Height,0,0.3,10C_x_11K,0.5,9C_x_6K,30%,33.33333333333333,66.66666666666666
Height,0,0.3,10C_x_11K,0.6,6C_x_11K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,10C_x_11K,0.7,7C_x_11K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,10C_x_11K,0.8,8C_x_11K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,10C_x_11K,0.9,10C_x_10K,30%,66.66666666666666,100.0
Height,0,0.3,10C_x_11K,0.9,9C_x_11K,30%,66.66666666666666,100.0
Height,0,0.3,10C_x_11K,1.0,10C_x_11K,30%,66.66666666666666,100.0
Height,0,0.3,11C_x_10K,0.1,10C_x_1K,30%,33.33333333333333,66.66666666666666
Height,0,0.3,11C_x_10K,0.1,11C_x_1K,30%,33.33333333333333,33.33333333333333
Height,0,0.3,11C_x_10K,0.1,1C_x_10K,30%,33.33333333333333,66.66666666666666
Height,0,0.3,11C_x_10K,0.1,2C_x_5K,30%,33.33333333333333,33.33333333333333
Height,0,0.3,11C_x_10K,0.1,2C_x_6K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,11C_x_10K,0.1,3C_x_4K,30%,33.33333333333333,33.33333333333333
Height,0,0.3,11C_x_10K,0.1,4C_x_3K,30%,33.33333333333333,33.33333333333333
Height,0,0.3,11C_x_10K,0.1,5C_x_2K,30%,33.33333333333333,33.33333333333333
Height,0,0.3,11C_x_10K,0.1,6C_x_2K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,11C_x_10K,0.2,11C_x_2K,30%,33.33333333333333,33.33333333333333
Height,0,0.3,11C_x_10K,0.2,3C_x_7K,30%,33.33333333333333,33.33333333333333
Height,0,0.3,11C_x_10K,0.2,7C_x_3K,30%,66.66666666666666,33.33333333333333
Height,0,0.3,11C_x_10K,0.3,11C_x_3K,30%,33.33333333333333,66.66666666666666
Height,0,0.3,11C_x_10K,0.3,4C_x_8K,30%,33.33333333333333,66.66666666666666
Height,0,0.3,11C_x_10K,0.3,8C_x_4K,30%,33.33333333333333,66.66666666666666
Height,0,0.3,11C_x_10K,0.4,11C_x_4K,30%,33.33333333333333,66.66666666666666
Height,0,0.3,11C_x_10K,0.4,5C_x_9K,30%,33.33333333333333,66.66666666666666
Height,0,0.3,11C_x_10K,0.4,9C_x_5K,30%,100.0,66.66666666666666
Height,0,0.3,11C_x_10K,0.5,11C_x_5K,30%,66.66666666666666,33.33333333333333
Height,0,0.3,11C_x_10K,0.5,6C_x_9K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,11C_x_10K,0.5,7C_x_8K,30%,66.66666666666666,100.0
Height,0,0.3,11C_x_10K,0.5,8C_x_7K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,11C_x_10K,0.5,9C_x_6K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,11C_x_10K,0.6,11C_x_6K,30%,66.66666666666666,33.33333333333333
Height,0,0.3,11C_x_10K,0.7,11C_x_7K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,11C_x_10K,0.8,11C_x_8K,30%,33.33333333333333,66.66666666666666
Height,0,0.3,11C_x_10K,0.9,10C_x_10K,30%,33.33333333333333,66.66666666666666
Height,0,0.3,11C_x_10K,0.9,11C_x_9K,30%,66.66666666666666,100.0
Height,0,0.3,11C_x_10K,1.0,11C_x_10K,30%,66.66666666666666,100.0
Height,0,0.3,14C_x_8K,0.1,10C_x_1K,30%,33.33333333333333,33.33333333333333
Height,0,0.3,14C_x_8K,0.1,11C_x_1K,30%,33.33333333333333,33.33333333333333
Height,0,0.3,14C_x_8K,0.1,12C_x_1K,30%,0.0,0.0
Height,0,0.3,14C_x_8K,0.1,2C_x_5K,30%,33.33333333333333,33.33333333333333
Height,0,0.3,14C_x_8K,0.1,2C_x_6K,30%,33.33333333333333,33.33333333333333
Height,0,0.3,14C_x_8K,0.1,3C_x_4K,30%,33.33333333333333,0.0
Height,0,0.3,14C_x_8K,0.1,4C_x_3K,30%,0.0,33.33333333333333
Height,0,0.3,14C_x_8K,0.1,5C_x_2K,30%,33.33333333333333,33.33333333333333
Height,0,0.3,14C_x_8K,0.1,6C_x_2K,30%,66.66666666666666,33.33333333333333
Height,0,0.3,14C_x_8K,0.2,11C_x_2K,30%,0.0,0.0
Height,0,0.3,14C_x_8K,0.2,3C_x_7K,30%,0.0,33.33333333333333
Height,0,0.3,14C_x_8K,0.2,7C_x_3K,30%,33.33333333333333,33.33333333333333
Height,0,0.3,14C_x_8K,0.3,11C_x_3K,30%,0.0,33.33333333333333
Height,0,0.3,14C_x_8K,0.3,5C_x_7K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,14C_x_8K,0.3,7C_x_5K,30%,33.33333333333333,66.66666666666666
Height,0,0.3,14C_x_8K,0.4,11C_x_4K,30%,33.33333333333333,33.33333333333333
Height,0,0.3,14C_x_8K,0.4,9C_x_5K,30%,33.33333333333333,33.33333333333333
Height,0,0.3,14C_x_8K,0.5,11C_x_5K,30%,33.33333333333333,33.33333333333333
Height,0,0.3,14C_x_8K,0.5,14C_x_4K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,14C_x_8K,0.5,7C_x_8K,30%,66.66666666666666,100.0
Height,0,0.3,14C_x_8K,0.5,8C_x_7K,30%,66.66666666666666,100.0
Height,0,0.3,14C_x_8K,0.6,11C_x_6K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,14C_x_8K,0.7,11C_x_7K,30%,33.33333333333333,66.66666666666666
Height,0,0.3,14C_x_8K,0.7,13C_x_6K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,14C_x_8K,0.8,13C_x_7K,30%,66.66666666666666,100.0
Height,0,0.3,14C_x_8K,1.0,14C_x_8K,30%,66.66666666666666,100.0
Height,0,0.3,16C_x_7K,0.1,10C_x_1K,30%,0.0,33.33333333333333
Height,0,0.3,16C_x_7K,0.1,11C_x_1K,30%,66.66666666666666,33.33333333333333
Height,0,0.3,16C_x_7K,0.1,12C_x_1K,30%,66.66666666666666,33.33333333333333
Height,0,0.3,16C_x_7K,0.1,2C_x_5K,30%,33.33333333333333,66.66666666666666
Height,0,0.3,16C_x_7K,0.1,2C_x_6K,30%,33.33333333333333,66.66666666666666
Height,0,0.3,16C_x_7K,0.1,3C_x_4K,30%,33.33333333333333,66.66666666666666
Height,0,0.3,16C_x_7K,0.1,4C_x_3K,30%,33.33333333333333,66.66666666666666
Height,0,0.3,16C_x_7K,0.1,5C_x_2K,30%,33.33333333333333,33.33333333333333
Height,0,0.3,16C_x_7K,0.1,6C_x_2K,30%,0.0,66.66666666666666
Height,0,0.3,16C_x_7K,0.2,11C_x_2K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,16C_x_7K,0.2,3C_x_7K,30%,0.0,33.33333333333333
Height,0,0.3,16C_x_7K,0.2,7C_x_3K,30%,66.66666666666666,33.33333333333333
Height,0,0.3,16C_x_7K,0.3,11C_x_3K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,16C_x_7K,0.3,5C_x_7K,30%,33.33333333333333,33.33333333333333
Height,0,0.3,16C_x_7K,0.3,7C_x_5K,30%,66.66666666666666,33.33333333333333
Height,0,0.3,16C_x_7K,0.4,11C_x_4K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,16C_x_7K,0.4,15C_x_3K,30%,33.33333333333333,100.0
Height,0,0.3,16C_x_7K,0.4,9C_x_5K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,16C_x_7K,0.5,11C_x_5K,30%,33.33333333333333,100.0
Height,0,0.3,16C_x_7K,0.5,14C_x_4K,30%,33.33333333333333,33.33333333333333
Height,0,0.3,16C_x_7K,0.5,8C_x_7K,30%,33.33333333333333,66.66666666666666
Height,0,0.3,16C_x_7K,0.6,11C_x_6K,30%,33.33333333333333,100.0
Height,0,0.3,16C_x_7K,0.7,11C_x_7K,30%,33.33333333333333,100.0
Height,0,0.3,16C_x_7K,0.7,13C_x_6K,30%,66.66666666666666,66.66666666666666
Height,0,0.3,16C_x_7K,0.8,13C_x_7K,30%,33.33333333333333,100.0
