Universe,Sim_ID,L1_Budget_Pct,L1_C,L1_K,L1_Label,L2_Budget_Pct,L2_C,L2_K,L2_Label,V1_MAE_Acc,V1_RMSE_Acc,V1_P90_Acc,V2_MAE_Acc,V2_RMSE_Acc,V2_P90_Acc,V3_MAE_Acc,V3_RMSE_Acc,V3_P90_Acc
Utopia,0,20%,15,5,15C x 5K,100%,15,5,15C x 5K,33.0,28.000000000000004,43.0,42.25834046193327,40.41916167664671,40.932420872540625,56.00000000000001,55.00000000000001,80.0
Utopia,0,20%,15,5,15C x 5K,100%,15,5,15C x 5K,33.0,28.000000000000004,43.0,42.25834046193327,40.41916167664671,40.932420872540625,56.00000000000001,55.00000000000001,80.0
Utopia,0,20%,15,5,15C x 5K,100%,15,5,15C x 5K,33.0,28.000000000000004,43.0,42.25834046193327,40.41916167664671,40.932420872540625,56.00000000000001,55.00000000000001,80.0
Utopia,0,20%,15,5,15C x 5K,100%,15,5,15C x 5K,33.0,28.000000000000004,43.0,42.25834046193327,40.41916167664671,40.932420872540625,56.00000000000001,55.00000000000001,80.0
Utopia,0,20%,11,7,11C x 7K,20%,8,2,8C x 2K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,50.0,54.0,56.00000000000001
Utopia,0,20%,11,7,11C x 7K,20%,5,3,5C x 3K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,49.0,54.0,55.00000000000001
Utopia,0,20%,11,7,11C x 7K,20%,4,4,4C x 4K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,54.0,59.0,53.0
Utopia,0,20%,11,7,11C x 7K,20%,3,5,3C x 5K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,54.0,57.99999999999999,54.0
Utopia,0,20%,11,7,11C x 7K,20%,2,6,2C x 6K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,55.00000000000001,54.0,54.0
Utopia,0,20%,11,7,11C x 7K,20%,2,7,2C x 7K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,55.00000000000001,55.00000000000001,46.0
Utopia,0,20%,11,7,11C x 7K,40%,10,3,10C x 3K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,54.0,56.99999999999999,59.0
Utopia,0,20%,11,7,11C x 7K,40%,8,4,8C x 4K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,52.0,53.0,64.0
Utopia,0,20%,11,7,11C x 7K,40%,6,5,6C x 5K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,59.0,64.0,62.0
Utopia,0,20%,11,7,11C x 7K,40%,5,6,5C x 6K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,53.0,62.0,64.0
Utopia,0,20%,11,7,11C x 7K,40%,4,7,4C x 7K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,52.0,57.99999999999999,59.0
Utopia,0,20%,11,7,11C x 7K,40%,4,7,4C x 7K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,50.0,56.00000000000001,62.0
Utopia,0,20%,11,7,11C x 7K,60%,9,5,9C x 5K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,52.0,59.0,68.0
Utopia,0,20%,11,7,11C x 7K,60%,8,6,8C x 6K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,59.0,64.0,66.0
Utopia,0,20%,11,7,11C x 7K,60%,7,7,7C x 7K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,54.0,60.0,74.0
Utopia,0,20%,11,7,11C x 7K,60%,7,7,7C x 7K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,56.99999999999999,64.0,71.0
Utopia,0,20%,11,7,11C x 7K,60%,7,7,7C x 7K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,57.99999999999999,66.0,72.0
Utopia,0,20%,11,7,11C x 7K,60%,7,7,7C x 7K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,56.00000000000001,61.0,69.0
Utopia,0,20%,11,7,11C x 7K,80%,10,6,10C x 6K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,60.0,66.0,78.0
Utopia,0,20%,11,7,11C x 7K,80%,9,7,9C x 7K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,60.0,63.0,75.0
Utopia,0,20%,11,7,11C x 7K,80%,9,7,9C x 7K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,60.0,62.0,75.0
Utopia,0,20%,11,7,11C x 7K,80%,9,7,9C x 7K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,57.99999999999999,61.0,78.0
Utopia,0,20%,11,7,11C x 7K,80%,9,7,9C x 7K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,59.0,63.0,79.0
Utopia,0,20%,11,7,11C x 7K,80%,9,7,9C x 7K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,57.99999999999999,62.0,75.0
Utopia,0,20%,11,7,11C x 7K,100%,11,7,11C x 7K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,56.99999999999999,60.0,81.0
Utopia,0,20%,11,7,11C x 7K,100%,11,7,11C x 7K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,56.99999999999999,60.0,81.0
Utopia,0,20%,11,7,11C x 7K,100%,11,7,11C x 7K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,56.99999999999999,60.0,81.0
Utopia,0,20%,11,7,11C x 7K,100%,11,7,11C x 7K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,56.99999999999999,60.0,81.0
Utopia,0,20%,11,7,11C x 7K,100%,11,7,11C x 7K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,56.99999999999999,60.0,81.0
Utopia,0,20%,11,7,11C x 7K,100%,11,7,11C x 7K,25.0,25.0,36.0,36.4841745081266,36.698032506415736,37.55346449957228,56.99999999999999,60.0,81.0
Utopia,0,20%,7,11,7C x 11K,20%,5,3,5C x 3K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,56.00000000000001,61.0,53.0
Utopia,0,20%,7,11,7C x 11K,20%,3,5,3C x 5K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,52.0,53.0,55.00000000000001
Utopia,0,20%,7,11,7C x 11K,20%,2,6,2C x 6K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,52.0,54.0,55.00000000000001
Utopia,0,20%,7,11,7C x 11K,20%,2,8,2C x 8K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,55.00000000000001,57.99999999999999,49.0
Utopia,0,20%,7,11,7C x 11K,20%,2,9,2C x 9K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,53.0,56.99999999999999,57.99999999999999
Utopia,0,20%,7,11,7C x 11K,20%,1,11,1C x 11K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,52.0,56.00000000000001,48.0
Utopia,0,20%,7,11,7C x 11K,40%,6,5,6C x 5K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,55.00000000000001,56.99999999999999,64.0
Utopia,0,20%,7,11,7C x 11K,40%,5,6,5C x 6K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,53.0,60.0,65.0
Utopia,0,20%,7,11,7C x 11K,40%,4,7,4C x 7K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,53.0,57.99999999999999,62.0
Utopia,0,20%,7,11,7C x 11K,40%,3,9,3C x 9K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,57.99999999999999,59.0,61.0
Utopia,0,20%,7,11,7C x 11K,40%,3,10,3C x 10K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,54.0,56.99999999999999,65.0
Utopia,0,20%,7,11,7C x 11K,40%,3,11,3C x 11K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,56.99999999999999,62.0,73.0
Utopia,0,20%,7,11,7C x 11K,60%,7,7,7C x 7K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,57.99999999999999,62.0,68.0
Utopia,0,20%,7,11,7C x 11K,60%,6,8,6C x 8K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,57.99999999999999,60.0,73.0
Utopia,0,20%,7,11,7C x 11K,60%,5,9,5C x 9K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,56.99999999999999,62.0,70.0
Utopia,0,20%,7,11,7C x 11K,60%,5,10,5C x 10K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,56.00000000000001,62.0,77.0
Utopia,0,20%,7,11,7C x 11K,60%,4,11,4C x 11K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,57.99999999999999,63.0,72.0
Utopia,0,20%,7,11,7C x 11K,60%,4,11,4C x 11K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,56.99999999999999,63.0,71.0
Utopia,0,20%,7,11,7C x 11K,80%,7,9,7C x 9K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,61.0,60.0,83.0
Utopia,0,20%,7,11,7C x 11K,80%,6,10,6C x 10K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,61.0,65.0,76.0
Utopia,0,20%,7,11,7C x 11K,80%,6,11,6C x 11K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,60.0,64.0,79.0
Utopia,0,20%,7,11,7C x 11K,80%,6,11,6C x 11K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,63.0,63.0,82.0
Utopia,0,20%,7,11,7C x 11K,80%,6,11,6C x 11K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,63.0,65.0,80.0
Utopia,0,20%,7,11,7C x 11K,80%,6,11,6C x 11K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,62.0,64.0,77.0
Utopia,0,20%,7,11,7C x 11K,100%,7,11,7C x 11K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,61.0,64.0,86.0
Utopia,0,20%,7,11,7C x 11K,100%,7,11,7C x 11K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,61.0,64.0,86.0
Utopia,0,20%,7,11,7C x 11K,100%,7,11,7C x 11K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,61.0,64.0,86.0
Utopia,0,20%,7,11,7C x 11K,100%,7,11,7C x 11K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,61.0,64.0,86.0
Utopia,0,20%,7,11,7C x 11K,100%,7,11,7C x 11K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,61.0,64.0,86.0
Utopia,0,20%,7,11,7C x 11K,100%,7,11,7C x 11K,25.0,26.0,35.0,28.742514970059872,28.44311377245508,28.35757057313943,61.0,64.0,86.0
Utopia,0,20%,6,13,6C x 13K,20%,5,3,5C x 3K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,51.0,51.0,43.0
Utopia,0,20%,6,13,6C x 13K,20%,3,5,3C x 5K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,49.0,54.0,55.00000000000001
Utopia,0,20%,6,13,6C x 13K,20%,2,7,2C x 7K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,49.0,55.00000000000001,52.0
Utopia,0,20%,6,13,6C x 13K,20%,2,9,2C x 9K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,51.0,56.99999999999999,51.0
Utopia,0,20%,6,13,6C x 13K,20%,1,11,1C x 11K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,53.0,53.0,50.0
Utopia,0,20%,6,13,6C x 13K,20%,1,13,1C x 13K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,56.00000000000001,60.0,44.0
Utopia,0,20%,6,13,6C x 13K,40%,6,5,6C x 5K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,49.0,56.00000000000001,60.0
Utopia,0,20%,6,13,6C x 13K,40%,4,7,4C x 7K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,48.0,54.0,56.99999999999999
Utopia,0,20%,6,13,6C x 13K,40%,4,8,4C x 8K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,53.0,59.0,61.0
Utopia,0,20%,6,13,6C x 13K,40%,3,10,3C x 10K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,51.0,59.0,62.0
Utopia,0,20%,6,13,6C x 13K,40%,3,11,3C x 11K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,52.0,57.99999999999999,66.0
Utopia,0,20%,6,13,6C x 13K,40%,2,13,2C x 13K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,50.0,56.99999999999999,57.99999999999999
Utopia,0,20%,6,13,6C x 13K,60%,6,8,6C x 8K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,49.0,57.99999999999999,70.0
Utopia,0,20%,6,13,6C x 13K,60%,5,9,5C x 9K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,53.0,57.99999999999999,68.0
Utopia,0,20%,6,13,6C x 13K,60%,5,10,5C x 10K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,54.0,61.0,70.0
Utopia,0,20%,6,13,6C x 13K,60%,4,11,4C x 11K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,52.0,62.0,72.0
Utopia,0,20%,6,13,6C x 13K,60%,4,12,4C x 12K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,54.0,61.0,68.0
Utopia,0,20%,6,13,6C x 13K,60%,4,13,4C x 13K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,54.0,60.0,66.0
Utopia,0,20%,6,13,6C x 13K,80%,6,10,6C x 10K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,54.0,62.0,72.0
Utopia,0,20%,6,13,6C x 13K,80%,6,11,6C x 11K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,54.0,57.99999999999999,74.0
Utopia,0,20%,6,13,6C x 13K,80%,5,12,5C x 12K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,54.0,60.0,67.0
Utopia,0,20%,6,13,6C x 13K,80%,5,13,5C x 13K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,54.0,57.99999999999999,73.0
Utopia,0,20%,6,13,6C x 13K,80%,5,13,5C x 13K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,55.00000000000001,60.0,76.0
Utopia,0,20%,6,13,6C x 13K,80%,5,13,5C x 13K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,55.00000000000001,61.0,71.0
Utopia,0,20%,6,13,6C x 13K,100%,6,13,6C x 13K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,55.00000000000001,60.0,79.0
Utopia,0,20%,6,13,6C x 13K,100%,6,13,6C x 13K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,55.00000000000001,60.0,79.0
Utopia,0,20%,6,13,6C x 13K,100%,6,13,6C x 13K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,55.00000000000001,60.0,79.0
Utopia,0,20%,6,13,6C x 13K,100%,6,13,6C x 13K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,55.00000000000001,60.0,79.0
Utopia,0,20%,6,13,6C x 13K,100%,6,13,6C x 13K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,55.00000000000001,60.0,79.0
Utopia,0,20%,6,13,6C x 13K,100%,6,13,6C x 13K,30.0,27.0,39.0,23.9093242087254,23.866552609067572,23.05389221556885,55.00000000000001,60.0,79.0
Utopia,0,20%,5,15,5C x 15K,20%,5,3,5C x 3K,26.0,26.0,39.0,20.40205303678357,20.829769033361842,21.257485029940113,50.0,54.0,55.00000000000001
Utopia,0,20%,5,15,5C x 15K,20%,3,5,3C x 5K,26.0,26.0,39.0,20.40205303678357,20.829769033361842,21.257485029940113,52.0,56.00000000000001,54.0
Utopia,0,20%,5,15,5C x 15K,20%,2,7,2C x 7K,26.0,26.0,39.0,20.40205303678357,20.829769033361842,21.257485029940113,55.00000000000001,55.00000000000001,50.0
Utopia,0,20%,5,15,5C x 15K,20%,1,11,1C x 11K,26.0,26.0,39.0,20.40205303678357,20.829769033361842,21.257485029940113,55.00000000000001,59.0,53.0
