Universe,Sim_ID,L1_Budget_Pct,L1_Budget_K,L1_C,L1_K,L1_Label,L2_Budget_Pct,L2_Budget_K,L2_C,L2_K,L2_Label,V1_MAE_Acc,V1_RMSE_Acc,V1_P90_Acc,V2_MAE_Acc,V2_RMSE_Acc,V2_P90_Acc,V3_MAE_Acc,V3_RMSE_Acc,V3_P90_Acc
Utopia,0,100%,375,25,15,25C x 15K,100%,375,25,15,25C x 15K,100.0,100.0,100.0,54.020530367835754,49.40119760479042,76.47562018819504,65.0,64.0,88.0
Utopia,0,100%,375,25,15,25C x 15K,100%,375,25,15,25C x 15K,100.0,100.0,100.0,54.020530367835754,49.40119760479042,76.47562018819504,65.0,64.0,88.0
Utopia,0,100%,375,25,15,25C x 15K,100%,375,25,15,25C x 15K,100.0,100.0,100.0,54.020530367835754,49.40119760479042,76.47562018819504,65.0,64.0,88.0
Utopia,0,100%,375,25,15,25C x 15K,100%,375,25,15,25C x 15K,100.0,100.0,100.0,54.020530367835754,49.40119760479042,76.47562018819504,65.0,64.0,88.0
Utopia,0,100%,375,25,15,25C x 15K,100%,375,25,15,25C x 15K,100.0,100.0,100.0,54.020530367835754,49.40119760479042,76.47562018819504,65.0,64.0,88.0
Utopia,0,100%,375,25,15,25C x 15K,100%,375,25,15,25C x 15K,100.0,100.0,100.0,54.020530367835754,49.40119760479042,76.47562018819504,65.0,64.0,88.0
Blind Spot,0,20%,75,25,3,25C x 3K,20%,15,15,1,15C x 1K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,37.0,35.0,37.0
Blind Spot,0,20%,75,25,3,25C x 3K,20%,16,8,2,8C x 2K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,41.0,35.0,33.0
Blind Spot,0,20%,75,25,3,25C x 3K,20%,15,5,3,5C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,47.0,36.0,39.0
Blind Spot,0,20%,75,25,3,25C x 3K,20%,15,5,3,5C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,46.0,38.0,37.0
Blind Spot,0,20%,75,25,3,25C x 3K,20%,15,5,3,5C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,37.0,39.0,44.0
Blind Spot,0,20%,75,25,3,25C x 3K,20%,15,5,3,5C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,45.0,34.0,37.0
Blind Spot,0,20%,75,25,3,25C x 3K,40%,30,15,2,15C x 2K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,50.0,51.0,41.0
Blind Spot,0,20%,75,25,3,25C x 3K,40%,30,10,3,10C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,50.0,42.0,34.0
Blind Spot,0,20%,75,25,3,25C x 3K,40%,30,10,3,10C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,42.0,46.0,40.0
Blind Spot,0,20%,75,25,3,25C x 3K,40%,30,10,3,10C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,46.0,44.0,42.0
Blind Spot,0,20%,75,25,3,25C x 3K,40%,30,10,3,10C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,43.0,39.0,34.0
Blind Spot,0,20%,75,25,3,25C x 3K,40%,30,10,3,10C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,46.0,43.0,40.0
Blind Spot,0,20%,75,25,3,25C x 3K,60%,44,22,2,22C x 2K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,47.0,40.0,41.0
Blind Spot,0,20%,75,25,3,25C x 3K,60%,45,15,3,15C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,47.0,43.0,40.0
Blind Spot,0,20%,75,25,3,25C x 3K,60%,45,15,3,15C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,45.0,42.0,38.0
Blind Spot,0,20%,75,25,3,25C x 3K,60%,45,15,3,15C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,48.0,45.0,39.0
Blind Spot,0,20%,75,25,3,25C x 3K,60%,45,15,3,15C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,41.0,45.0,44.0
Blind Spot,0,20%,75,25,3,25C x 3K,60%,45,15,3,15C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,50.0,43.0,39.0
Blind Spot,0,20%,75,25,3,25C x 3K,80%,60,20,3,20C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,48.0,46.0,38.0
Blind Spot,0,20%,75,25,3,25C x 3K,80%,60,20,3,20C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,48.0,41.0,43.0
Blind Spot,0,20%,75,25,3,25C x 3K,80%,60,20,3,20C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,52.0,40.0,38.0
Blind Spot,0,20%,75,25,3,25C x 3K,80%,60,20,3,20C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,53.0,45.0,38.0
Blind Spot,0,20%,75,25,3,25C x 3K,80%,60,20,3,20C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,48.0,45.0,40.0
Blind Spot,0,20%,75,25,3,25C x 3K,80%,60,20,3,20C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,54.0,43.0,41.0
Blind Spot,0,20%,75,25,3,25C x 3K,100%,75,25,3,25C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,50.0,46.0,43.0
Blind Spot,0,20%,75,25,3,25C x 3K,100%,75,25,3,25C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,50.0,46.0,43.0
Blind Spot,0,20%,75,25,3,25C x 3K,100%,75,25,3,25C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,50.0,46.0,43.0
Blind Spot,0,20%,75,25,3,25C x 3K,100%,75,25,3,25C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,50.0,46.0,43.0
Blind Spot,0,20%,75,25,3,25C x 3K,100%,75,25,3,25C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,50.0,46.0,43.0
Blind Spot,0,20%,75,25,3,25C x 3K,100%,75,25,3,25C x 3K,52.0,50.0,50.0,26.00513259195893,27.373823781009403,32.934131736526936,50.0,46.0,43.0
Blind Spot,0,20%,75,15,5,15C x 5K,20%,15,15,1,15C x 1K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,38.0,35.0,37.0
Blind Spot,0,20%,75,15,5,15C x 5K,20%,16,8,2,8C x 2K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,46.0,33.0,33.0
Blind Spot,0,20%,75,15,5,15C x 5K,20%,15,5,3,5C x 3K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,39.0,35.0,38.0
Blind Spot,0,20%,75,15,5,15C x 5K,20%,16,4,4,4C x 4K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,48.0,41.0,41.0
Blind Spot,0,20%,75,15,5,15C x 5K,20%,15,3,5,3C x 5K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,43.0,36.0,34.0
Blind Spot,0,20%,75,15,5,15C x 5K,20%,15,3,5,3C x 5K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,40.0,30.0,37.0
Blind Spot,0,20%,75,15,5,15C x 5K,40%,30,15,2,15C x 2K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,40.0,40.0,38.0
Blind Spot,0,20%,75,15,5,15C x 5K,40%,30,10,3,10C x 3K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,48.0,39.0,32.0
Blind Spot,0,20%,75,15,5,15C x 5K,40%,32,8,4,8C x 4K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,49.0,32.0,39.0
Blind Spot,0,20%,75,15,5,15C x 5K,40%,30,6,5,6C x 5K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,49.0,42.0,38.0
Blind Spot,0,20%,75,15,5,15C x 5K,40%,30,6,5,6C x 5K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,47.0,40.0,39.0
Blind Spot,0,20%,75,15,5,15C x 5K,40%,30,6,5,6C x 5K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,50.0,47.0,45.0
Blind Spot,0,20%,75,15,5,15C x 5K,60%,45,15,3,15C x 3K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,45.0,39.0,43.0
Blind Spot,0,20%,75,15,5,15C x 5K,60%,44,11,4,11C x 4K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,48.0,38.0,39.0
Blind Spot,0,20%,75,15,5,15C x 5K,60%,45,9,5,9C x 5K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,55.00000000000001,49.0,40.0
Blind Spot,0,20%,75,15,5,15C x 5K,60%,45,9,5,9C x 5K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,53.0,47.0,44.0
Blind Spot,0,20%,75,15,5,15C x 5K,60%,45,9,5,9C x 5K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,48.0,39.0,39.0
Blind Spot,0,20%,75,15,5,15C x 5K,60%,45,9,5,9C x 5K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,47.0,40.0,36.0
Blind Spot,0,20%,75,15,5,15C x 5K,80%,60,15,4,15C x 4K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,50.0,44.0,44.0
Blind Spot,0,20%,75,15,5,15C x 5K,80%,60,12,5,12C x 5K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,56.00000000000001,47.0,45.0
Blind Spot,0,20%,75,15,5,15C x 5K,80%,60,12,5,12C x 5K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,54.0,51.0,41.0
Blind Spot,0,20%,75,15,5,15C x 5K,80%,60,12,5,12C x 5K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,56.00000000000001,45.0,41.0
Blind Spot,0,20%,75,15,5,15C x 5K,80%,60,12,5,12C x 5K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,53.0,43.0,45.0
Blind Spot,0,20%,75,15,5,15C x 5K,80%,60,12,5,12C x 5K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,53.0,44.0,43.0
Blind Spot,0,20%,75,15,5,15C x 5K,100%,75,15,5,15C x 5K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,59.0,51.0,45.0
Blind Spot,0,20%,75,15,5,15C x 5K,100%,75,15,5,15C x 5K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,59.0,51.0,45.0
Blind Spot,0,20%,75,15,5,15C x 5K,100%,75,15,5,15C x 5K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,59.0,51.0,45.0
Blind Spot,0,20%,75,15,5,15C x 5K,100%,75,15,5,15C x 5K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,59.0,51.0,45.0
Blind Spot,0,20%,75,15,5,15C x 5K,100%,75,15,5,15C x 5K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,59.0,51.0,45.0
Blind Spot,0,20%,75,15,5,15C x 5K,100%,75,15,5,15C x 5K,59.0,55.00000000000001,49.0,27.587681779298546,29.38408896492728,33.78956372968348,59.0,51.0,45.0
Blind Spot,0,20%,77,11,7,11C x 7K,20%,16,8,2,8C x 2K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,44.0,38.0,41.0
Blind Spot,0,20%,77,11,7,11C x 7K,20%,15,5,3,5C x 3K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,48.0,42.0,34.0
Blind Spot,0,20%,77,11,7,11C x 7K,20%,16,4,4,4C x 4K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,40.0,37.0,37.0
Blind Spot,0,20%,77,11,7,11C x 7K,20%,15,3,5,3C x 5K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,41.0,35.0,36.0
Blind Spot,0,20%,77,11,7,11C x 7K,20%,12,2,6,2C x 6K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,45.0,38.0,31.0
Blind Spot,0,20%,77,11,7,11C x 7K,20%,14,2,7,2C x 7K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,40.0,39.0,41.0
Blind Spot,0,20%,77,11,7,11C x 7K,40%,30,10,3,10C x 3K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,44.0,38.0,40.0
Blind Spot,0,20%,77,11,7,11C x 7K,40%,32,8,4,8C x 4K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,45.0,40.0,48.0
Blind Spot,0,20%,77,11,7,11C x 7K,40%,30,6,5,6C x 5K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,45.0,41.0,39.0
Blind Spot,0,20%,77,11,7,11C x 7K,40%,30,5,6,5C x 6K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,50.0,48.0,32.0
Blind Spot,0,20%,77,11,7,11C x 7K,40%,28,4,7,4C x 7K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,53.0,38.0,50.0
Blind Spot,0,20%,77,11,7,11C x 7K,40%,28,4,7,4C x 7K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,44.0,36.0,34.0
Blind Spot,0,20%,77,11,7,11C x 7K,60%,45,9,5,9C x 5K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,52.0,44.0,45.0
Blind Spot,0,20%,77,11,7,11C x 7K,60%,48,8,6,8C x 6K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,50.0,39.0,40.0
Blind Spot,0,20%,77,11,7,11C x 7K,60%,49,7,7,7C x 7K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,52.0,43.0,40.0
Blind Spot,0,20%,77,11,7,11C x 7K,60%,49,7,7,7C x 7K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,52.0,42.0,36.0
Blind Spot,0,20%,77,11,7,11C x 7K,60%,49,7,7,7C x 7K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,55.00000000000001,43.0,41.0
Blind Spot,0,20%,77,11,7,11C x 7K,60%,49,7,7,7C x 7K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,49.0,40.0,43.0
Blind Spot,0,20%,77,11,7,11C x 7K,80%,60,10,6,10C x 6K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,49.0,42.0,39.0
Blind Spot,0,20%,77,11,7,11C x 7K,80%,63,9,7,9C x 7K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,54.0,45.0,41.0
Blind Spot,0,20%,77,11,7,11C x 7K,80%,63,9,7,9C x 7K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,52.0,41.0,48.0
Blind Spot,0,20%,77,11,7,11C x 7K,80%,63,9,7,9C x 7K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,51.0,40.0,43.0
Blind Spot,0,20%,77,11,7,11C x 7K,80%,63,9,7,9C x 7K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,52.0,40.0,45.0
Blind Spot,0,20%,77,11,7,11C x 7K,80%,63,9,7,9C x 7K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,54.0,42.0,40.0
Blind Spot,0,20%,77,11,7,11C x 7K,100%,77,11,7,11C x 7K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,56.99999999999999,42.0,43.0
Blind Spot,0,20%,77,11,7,11C x 7K,100%,77,11,7,11C x 7K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,56.99999999999999,42.0,43.0
Blind Spot,0,20%,77,11,7,11C x 7K,100%,77,11,7,11C x 7K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,56.99999999999999,42.0,43.0
Blind Spot,0,20%,77,11,7,11C x 7K,100%,77,11,7,11C x 7K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,56.99999999999999,42.0,43.0
Blind Spot,0,20%,77,11,7,11C x 7K,100%,77,11,7,11C x 7K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,56.99999999999999,42.0,43.0
Blind Spot,0,20%,77,11,7,11C x 7K,100%,77,11,7,11C x 7K,59.0,46.0,55.00000000000001,28.01539777587681,28.913601368691182,31.82207014542343,56.99999999999999,42.0,43.0
Blind Spot,0,20%,77,7,11,7C x 11K,20%,15,5,3,5C x 3K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,42.0,44.0,35.0
Blind Spot,0,20%,77,7,11,7C x 11K,20%,15,3,5,3C x 5K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,46.0,41.0,28.999999999999996
Blind Spot,0,20%,77,7,11,7C x 11K,20%,12,2,6,2C x 6K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,44.0,40.0,36.0
Blind Spot,0,20%,77,7,11,7C x 11K,20%,16,2,8,2C x 8K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,41.0,36.0,35.0
Blind Spot,0,20%,77,7,11,7C x 11K,20%,18,2,9,2C x 9K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,39.0,36.0,36.0
Blind Spot,0,20%,77,7,11,7C x 11K,20%,11,1,11,1C x 11K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,44.0,43.0,42.0
Blind Spot,0,20%,77,7,11,7C x 11K,40%,30,6,5,6C x 5K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,50.0,43.0,38.0
Blind Spot,0,20%,77,7,11,7C x 11K,40%,30,5,6,5C x 6K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,48.0,43.0,38.0
Blind Spot,0,20%,77,7,11,7C x 11K,40%,28,4,7,4C x 7K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,50.0,43.0,35.0
Blind Spot,0,20%,77,7,11,7C x 11K,40%,27,3,9,3C x 9K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,43.0,40.0,41.0
Blind Spot,0,20%,77,7,11,7C x 11K,40%,30,3,10,3C x 10K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,47.0,43.0,39.0
Blind Spot,0,20%,77,7,11,7C x 11K,40%,33,3,11,3C x 11K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,55.00000000000001,41.0,44.0
Blind Spot,0,20%,77,7,11,7C x 11K,60%,49,7,7,7C x 7K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,54.0,48.0,45.0
Blind Spot,0,20%,77,7,11,7C x 11K,60%,48,6,8,6C x 8K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,51.0,43.0,40.0
Blind Spot,0,20%,77,7,11,7C x 11K,60%,45,5,9,5C x 9K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,55.00000000000001,43.0,45.0
Blind Spot,0,20%,77,7,11,7C x 11K,60%,50,5,10,5C x 10K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,50.0,41.0,39.0
Blind Spot,0,20%,77,7,11,7C x 11K,60%,44,4,11,4C x 11K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,56.00000000000001,44.0,40.0
Blind Spot,0,20%,77,7,11,7C x 11K,60%,44,4,11,4C x 11K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,53.0,43.0,39.0
Blind Spot,0,20%,77,7,11,7C x 11K,80%,63,7,9,7C x 9K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,54.0,45.0,47.0
Blind Spot,0,20%,77,7,11,7C x 11K,80%,60,6,10,6C x 10K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,57.99999999999999,50.0,43.0
Blind Spot,0,20%,77,7,11,7C x 11K,80%,66,6,11,6C x 11K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,57.99999999999999,53.0,46.0
Blind Spot,0,20%,77,7,11,7C x 11K,80%,66,6,11,6C x 11K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,57.99999999999999,46.0,43.0
Blind Spot,0,20%,77,7,11,7C x 11K,80%,66,6,11,6C x 11K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,56.00000000000001,49.0,44.0
Blind Spot,0,20%,77,7,11,7C x 11K,80%,66,6,11,6C x 11K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,55.00000000000001,48.0,39.0
Blind Spot,0,20%,77,7,11,7C x 11K,100%,77,7,11,7C x 11K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,57.99999999999999,48.0,45.0
Blind Spot,0,20%,77,7,11,7C x 11K,100%,77,7,11,7C x 11K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,57.99999999999999,48.0,45.0
Blind Spot,0,20%,77,7,11,7C x 11K,100%,77,7,11,7C x 11K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,57.99999999999999,48.0,45.0
Blind Spot,0,20%,77,7,11,7C x 11K,100%,77,7,11,7C x 11K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,57.99999999999999,48.0,45.0
Blind Spot,0,20%,77,7,11,7C x 11K,100%,77,7,11,7C x 11K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,57.99999999999999,48.0,45.0
Blind Spot,0,20%,77,7,11,7C x 11K,100%,77,7,11,7C x 11K,65.0,54.0,52.0,28.27202737382378,28.571428571428566,28.99914456800684,57.99999999999999,48.0,45.0
Blind Spot,0,20%,78,6,13,6C x 13K,20%,15,5,3,5C x 3K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,44.0,35.0,39.0
Blind Spot,0,20%,78,6,13,6C x 13K,20%,15,3,5,3C x 5K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,43.0,37.0,39.0
Blind Spot,0,20%,78,6,13,6C x 13K,20%,14,2,7,2C x 7K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,36.0,34.0,28.999999999999996
Blind Spot,0,20%,78,6,13,6C x 13K,20%,18,2,9,2C x 9K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,46.0,41.0,37.0
Blind Spot,0,20%,78,6,13,6C x 13K,20%,11,1,11,1C x 11K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,48.0,38.0,37.0
Blind Spot,0,20%,78,6,13,6C x 13K,20%,13,1,13,1C x 13K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,51.0,39.0,39.0
Blind Spot,0,20%,78,6,13,6C x 13K,40%,30,6,5,6C x 5K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,50.0,44.0,35.0
Blind Spot,0,20%,78,6,13,6C x 13K,40%,28,4,7,4C x 7K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,49.0,38.0,37.0
Blind Spot,0,20%,78,6,13,6C x 13K,40%,32,4,8,4C x 8K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,51.0,44.0,47.0
Blind Spot,0,20%,78,6,13,6C x 13K,40%,30,3,10,3C x 10K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,49.0,44.0,35.0
Blind Spot,0,20%,78,6,13,6C x 13K,40%,33,3,11,3C x 11K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,52.0,44.0,41.0
Blind Spot,0,20%,78,6,13,6C x 13K,40%,26,2,13,2C x 13K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,48.0,39.0,36.0
Blind Spot,0,20%,78,6,13,6C x 13K,60%,48,6,8,6C x 8K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,56.00000000000001,48.0,41.0
Blind Spot,0,20%,78,6,13,6C x 13K,60%,45,5,9,5C x 9K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,57.99999999999999,48.0,42.0
Blind Spot,0,20%,78,6,13,6C x 13K,60%,50,5,10,5C x 10K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,60.0,47.0,40.0
Blind Spot,0,20%,78,6,13,6C x 13K,60%,44,4,11,4C x 11K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,51.0,44.0,39.0
Blind Spot,0,20%,78,6,13,6C x 13K,60%,48,4,12,4C x 12K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,59.0,46.0,36.0
Blind Spot,0,20%,78,6,13,6C x 13K,60%,52,4,13,4C x 13K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,59.0,48.0,36.0
Blind Spot,0,20%,78,6,13,6C x 13K,80%,60,6,10,6C x 10K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,57.99999999999999,49.0,42.0
Blind Spot,0,20%,78,6,13,6C x 13K,80%,66,6,11,6C x 11K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,60.0,49.0,48.0
Blind Spot,0,20%,78,6,13,6C x 13K,80%,60,5,12,5C x 12K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,57.99999999999999,48.0,41.0
Blind Spot,0,20%,78,6,13,6C x 13K,80%,65,5,13,5C x 13K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,62.0,53.0,41.0
Blind Spot,0,20%,78,6,13,6C x 13K,80%,65,5,13,5C x 13K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,62.0,50.0,40.0
Blind Spot,0,20%,78,6,13,6C x 13K,80%,65,5,13,5C x 13K,65.0,61.0,56.00000000000001,24.679213002566293,23.781009409751917,23.60992301112061,59.0,49.0,47.0
